Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
53,ADBE,Technology,-19.4,1.0,0.1,-7.7,-7.8,-15.3,-23.2,-37.1,-37.9,-55.8,-59.8,-15.7,234.1,-22.0,1.7,0.0,7799.5,85.6,75.0,82.0,87.5,5.0,65,115.9
54,MU,Technology,34.6,29.2,-11.4,4.0,-8.3,-11.4,-21.3,-12.6,-10.6,-16.5,-18.0,35.3,234.5,-47.7,1.8,242.9,114.0,155.7,46.5,54.5,22.5,28.5,80,116.1
55,mu,Technology,34.6,29.2,-11.4,4.0,-8.3,-11.4,-21.3,-12.6,-10.6,-16.5,-18.0,35.3,234.5,-47.7,1.8,242.9,114.0,155.7,46.5,54.5,22.5,28.5,80,116.1
56,BLK,Financials,7.7,44.4,7.9,3.3,-0.6,0.9,6.6,8.8,7.7,2.4,7.3,11.4,50.2,-26.3,1.9,-10.3,0.1,112.7,65.0,68.0,114.0,65.0,43,118.4
57,SQ,Financials,1.7,5.2,-0.8,-5.8,-7.4,6.2,4.3,-1.7,-17.1,-56.7,-71.0,7.6,859.2,-45.8,1.8,56.0,1421.5,121.3,59.5,69.0,50.0,8.0,80,118.9
58,CRDO,Technology,286.0,75.0,-13.9,-3.3,22.0,67.7,126.9,237.3,286.5,293.0,293.0,293.0,389.2,-22.8,1.4,96.0,11.5,333.0,22.0,20.0,42.0,56.0,80,119.2
59,CEG,Utilities,206.5,83.9,1.9,3.3,22.8,29.5,45.1,118.4,187.9,199.1,199.1,199.1,246.0,0.0,1.3,124.9,23.6,245.3,34.0,27.0,36.0,50.0,80,119.4
60,PLD,Real Estate,-26.1,14.7,-0.7,-2.2,5.3,-0.6,-5.0,-19.1,-29.0,-36.3,-36.0,-25.0,127.5,-52.6,1.9,0.0,194.7,78.9,76.5,83.0,87.5,22.0,62,120.2
61,NEE,Energy,-27.6,17.6,-5.2,3.8,3.6,-3.8,-3.6,-10.8,-23.5,-36.1,-38.5,-27.3,89.2,-52.6,1.9,0.0,94.5,77.4,79.0,85.0,87.5,33.0,57,120.5
62,COIN,Financials,42.9,43.6,2.6,-11.3,-20.5,-7.6,-16.3,41.5,76.1,44.2,44.2,44.2,173.6,-58.3,1.4,129.4,2.7,74.4,80.0,51.0,35.0,62.0,64,122.0
63,HSY,Consumer Defensive,-62.2,17.2,-6.2,0.8,4.0,-2.8,-11.7,-32.0,-43.1,-45.0,-47.6,-62.5,85.6,-92.8,3.0,0.0,105.0,42.7,97.0,101.0,87.5,30.0,57,126.1
64,EQIX,Real Estate,-8.7,20.0,-1.0,-2.5,-3.5,-3.2,0.2,-8.2,-9.3,-21.0,-17.6,-8.6,79.3,-30.7,1.5,0.0,33.8,96.2,70.0,75.0,87.5,47.0,62,127.3
65,MDB,Technology,-3.1,3.1,-1.8,-25.8,-17.7,-17.3,-37.4,-46.9,-53.3,-62.8,-3.7,8.4,501.9,-19.5,1.7,0.0,5006.5,93.2,72.0,72.0,87.5,6.0,80,128.7
66,SO,Utilities,-3.6,62.5,-6.4,5.9,10.7,6.5,9.2,7.6,3.2,7.7,7.9,-2.8,25.2,-51.7,1.4,0.0,-6.1,101.3,67.0,73.0,87.5,71.0,55,128.9
67,IONQ,Technology,216.0,57.6,-29.4,-11.4,80.6,191.7,209.0,240.8,272.2,237.7,237.7,237.7,425.5,-68.8,2.3,40.5,-6.5,270.8,26.0,25.0,53.0,72.5,80,129.8
68,CVX,Energy,-36.4,30.9,-2.9,10.9,16.3,13.1,7.2,-5.5,-15.0,10.4,-3.9,-22.7,56.7,-78.1,1.6,0.0,5.5,68.5,83.0,87.0,87.5,59.0,56,131.1
69,SRPT,Healthcare,-13.2,6.6,-1.3,-9.1,-10.7,-19.3,-27.3,-36.0,-35.9,-48.9,-72.8,-16.6,446.5,-45.9,1.5,0.0,913.0,108.7,66.0,78.0,87.5,14.0,80,131.9
70,UBER,Consumer Cyclical,-5.1,51.0,-1.9,0.9,16.5,7.2,3.3,21.2,54.2,42.8,37.1,37.1,61.2,-74.0,1.4,0.0,-21.2,70.6,82.0,74.0,87.5,83.0,50,131.9
71,XOM,Energy,-12.7,59.4,4.7,10.7,13.0,6.6,1.0,-8.0,-9.7,43.1,26.1,-10.9,46.2,-98.7,1.3,0.0,2.9,92.2,73.0,77.0,87.5,61.0,61,132.9
72,ALB,Basic Materials,-116.0,4.9,0.0,7.5,0.3,-8.8,-22.6,-52.7,-71.8,-81.4,-90.9,-118.1,226.1,-133.6,3.2,0.0,1142.1,-11.1,114.0,119.0,87.5,12.0,67,135.9
73,MRK,Healthcare,-58.8,26.3,-3.7,11.0,2.0,-4.3,-16.7,-28.6,-30.7,-27.7,-35.2,-47.8,36.1,-92.7,1.5,0.0,-0.9,46.1,95.0,99.0,87.5,67.0,57,140.1
74,APD,Basic Materials,-33.0,21.6,-4.2,-1.0,0.1,-1.4,3.7,-9.9,-14.7,-26.2,-28.7,-31.4,61.5,-59.0,1.8,0.0,-11.1,71.9,81.0,86.0,87.5,76.0,59,140.3
75,UBS,Financial Services,25.0,78.7,-1.9,1.0,3.6,4.6,3.0,7.7,21.4,52.5,58.2,25.5,49.6,-66.0,1.2,19.6,-2.3,124.8,57.0,62.0,57.0,68.0,80,142.4
76,RKLB,Consumer Cyclical,97.5,53.8,1.9,-8.4,-17.6,34.9,172.5,213.5,213.8,155.5,155.5,155.5,246.7,-76.4,2.8,-12.3,-30.9,146.5,48.0,40.0,115.0,86.0,68,143.0
77,RGTI,Technology,454.0,48.0,-41.1,37.9,517.9,715.7,686.7,815.1,596.5,471.7,471.7,471.7,1046.6,-93.8,2.4,-41.9,-38.5,495.6,15.0,15.0,119.0,89.0,80,145.4
78,XLM-USD,Coin,38.2,13.6,0.1,-5.8,-17.9,71.4,106.8,115.4,108.6,87.5,73.3,71.7,988.6,-110.9,3.3,-290.0,-224.0,120.5,61.0,53.0,121.0,108.0,58,148.2
79,LMT,Industrials,-42.2,28.5,-4.8,10.7,4.0,-5.6,-6.5,-14.9,-20.6,-20.3,-29.6,-36.1,36.7,-73.6,1.5,0.0,-9.2,62.8,88.0,91.0,87.5,75.0,67,150.3
80,SUI-USD,Unknown,-88.4,5.9,1.0,-11.7,27.6,-0.7,-53.2,-89.8,-93.1,-93.1,-93.1,-93.1,279.6,-111.6,2.4,0.0,206.5,-70.0,121.0,110.0,87.5,21.0,80,152.1
81,TSLL,Unknown,75.6,57.2,5.9,1.6,68.9,89.6,137.6,118.0,101.2,101.2,101.2,101.2,194.4,-83.1,1.8,-27.7,-11.5,125.2,56.0,43.0,116.0,77.0,80,153.8
82,PG,Consumer Defensive,-26.8,24.3,-7.2,3.0,3.1,0.9,-1.6,-8.9,-13.0,-18.1,-16.8,-25.7,38.6,-47.8,1.8,0.0,-11.6,78.2,78.0,84.0,87.5,78.0,74,155.1
83,AMT,Real Estate,-53.3,20.1,-0.5,12.0,17.4,6.8,5.2,-4.8,-18.4,-38.0,-48.3,-51.3,89.8,-89.2,2.7,0.0,-65.6,51.6,93.0,96.0,87.5,97.0,61,155.1
84,RTX,Industrials,-13.4,76.0,2.7,9.4,13.2,13.1,18.2,21.6,16.2,27.4,10.8,-9.7,3.3,-66.4,1.8,0.0,-13.6,91.5,74.0,79.0,87.5,81.0,75,155.5
85,HON,Industrials,-47.7,24.2,-2.4,5.1,-0.6,1.4,-0.7,-9.9,-16.8,-25.4,-36.6,-46.7,24.1,-70.6,2.6,0.0,-51.6,57.2,89.0,92.0,87.5,92.0,67,157.5
86,COHR,Technology,24.0,39.8,-16.0,-7.0,-14.4,-5.4,5.6,42.3,35.9,17.5,9.5,21.6,178.9,-78.4,2.3,-31.2,-28.3,145.9,49.0,63.0,117.0,85.0,80,159.8
87,LUNR,Utilities,-0.9,7.4,-0.1,-50.1,-52.0,-35.7,4.7,10.6,-17.0,-20.8,-20.8,-20.8,691.5,-56.6,2.7,0.0,178.6,12.9,105.0,70.0,87.5,23.0,99,160.7
88,FOUR,Technology,16.0,57.3,-1.7,4.9,5.9,20.5,36.5,39.7,59.1,49.7,49.7,49.7,75.4,-63.8,1.6,-32.7,-16.7,98.9,68.0,64.0,118.0,82.0,80,162.8
89,TSLY,Unknown,-18.4,53.9,4.8,-0.4,19.3,22.0,27.1,12.3,10.6,10.6,10.6,10.6,21.5,-65.1,2.1,0.0,-6.5,35.7,101.0,81.0,87.5,72.5,80,162.9
90,NEM,Basic Materials,-57.8,21.0,0.3,11.8,22.8,10.1,11.4,1.0,-14.7,-37.2,-42.7,-54.8,105.0,-101.2,2.6,0.0,-87.0,47.2,94.0,98.0,87.5,99.0,68,163.5
91,PEGA,Technology,-18.1,25.2,-1.1,0.9,16.4,24.5,35.6,51.3,41.4,-10.3,-29.0,-19.4,185.1,-86.4,1.5,0.0,-119.8,97.9,69.0,80.0,87.5,102.0,80,168.1
92,KO,Consumer Defensive,-41.2,39.5,-4.2,3.9,12.4,8.1,6.5,-1.3,-8.4,-8.6,-18.7,-39.0,14.0,-77.3,1.8,0.0,-36.0,63.7,87.0,90.0,87.5,87.0,81,168.7
93,PYPL,Financials,-107.3,4.3,-0.4,0.0,-11.3,-10.2,-4.8,-14.0,-30.5,-69.0,-89.9,-101.3,313.1,-126.0,2.6,0.0,-1187.0,-2.6,111.0,115.0,87.5,115.0,60,168.7
94,VRSN,Technology,-63.4,9.7,2.2,6.9,6.1,4.7,-5.1,-26.4,-32.4,-51.2,-65.3,-64.1,101.2,-81.1,2.7,0.0,-24.8,55.0,90.0,103.0,87.5,84.0,80,169.7
95,PSA,Real Estate,-51.7,19.9,-3.2,2.6,3.8,-4.9,-2.0,-10.4,-20.6,-20.2,-26.3,-50.3,32.2,-72.5,2.0,0.0,-63.7,53.2,91.0,93.0,87.5,96.0,77,169.7
96,BA,Industrials,-113.4,11.1,0.4,3.8,3.5,9.4,-2.0,-25.8,-29.5,-46.0,-81.2,-111.0,131.3,-144.0,2.2,0.0,-527.6,-8.5,112.0,117.0,87.5,112.0,64,172.1
97,UPS,Industrials,-91.7,13.6,-2.3,4.4,2.7,-2.7,-11.9,-32.9,-46.4,-58.2,-65.8,-91.7,40.2,-112.4,3.1,0.0,-62.4,13.2,104.0,111.0,87.5,95.0,77,175.5
98,SBUX,Consumer Cyclical,-52.1,30.2,-0.4,-7.9,4.0,1.8,8.3,-8.8,-14.1,-27.6,-34.7,-49.6,48.1,-95.5,1.8,0.0,-41.7,52.8,92.0,94.5,87.5,90.0,86,176.8
99,AEP,Utilities,-38.0,34.2,-2.0,5.4,13.6,10.5,12.5,8.7,-1.4,-7.4,-19.9,-35.0,35.8,-76.3,1.9,0.0,-55.1,66.9,86.0,89.0,87.5,94.0,88,178.1
100,JNJ,Healthcare,-66.3,27.9,-4.5,5.0,12.3,7.3,4.0,-9.6,-20.6,-30.7,-42.6,-64.9,17.1,-98.6,2.3,0.0,-75.3,38.7,99.0,104.0,87.5,98.0,81,178.3
101,329750,Unknown,-53.5,13.1,1.1,3.4,5.7,5.0,0.9,-9.2,-12.8,-20.7,-25.5,-25.5,43.1,-68.1,1.9,0.0,-166.7,23.9,103.0,97.0,87.5,104.0,80,179.1
102,DUK,Utilities,-37.2,39.3,-3.0,8.9,12.2,9.1,11.5,9.2,0.6,-3.6,-13.5,-33.7,14.9,-70.9,1.9,0.0,-47.1,67.7,84.0,88.0,87.5,91.0,95,183.3
103,SPG,Real Estate,-62.6,35.3,-1.3,-5.8,-1.6,-1.0,2.3,11.5,15.4,38.6,3.4,-46.2,13.0,-103.9,1.2,0.0,-115.0,42.3,98.0,102.0,87.5,101.0,86,183.9
104,005930,Unknown,-102.6,8.5,3.8,1.2,-6.1,-20.3,-32.7,-45.0,-49.6,-62.3,-71.8,-79.6,9.6,-113.0,1.6,0.0,-366.8,11.0,106.0,113.0,87.5,111.0,80,185.7
105,PGY,Technology,-75.7,8.5,4.8,58.8,43.8,27.2,15.1,-17.5,-48.6,-66.6,-66.6,-66.6,231.2,-104.2,2.3,0.0,-350.4,-29.3,117.0,108.0,87.5,110.0,80,186.5
106,TDOC,Healthcare,-172.6,1.6,-0.7,-19.2,-10.9,-11.7,-22.3,-57.1,-77.7,-110.1,-136.1,-169.1,712.2,-187.3,2.4,0.0,-5138.8,-67.7,120.0,121.0,87.5,116.0,75,187.1
107,CRSP,Healthcare,-112.1,1.3,1.3,6.9,-7.5,-12.4,-30.7,-45.0,-56.6,-84.4,-99.9,-92.6,499.7,-120.1,2.7,0.0,-711.7,4.0,107.0,116.0,87.5,114.0,80,187.7
108,NKE,Consumer Cyclical,-107.2,9.0,-3.1,-2.2,-1.5,-6.8,-14.7,-38.4,-51.3,-71.9,-86.0,-107.4,72.8,-125.1,2.7,0.0,-186.0,-2.3,110.0,114.0,87.5,106.0,85,189.7
109,PEP,Consumer Defensive,-69.1,18.7,-5.5,2.6,1.5,-4.5,-12.1,-27.5,-35.6,-40.5,-48.8,-69.3,21.9,-90.0,2.5,0.0,-38.2,35.9,100.0,106.0,87.5,88.0,97,190.9
110,SRE,Utilities,-70.7,11.5,0.1,-4.2,-9.2,-11.5,-11.6,-20.5,-30.1,-32.6,-46.0,-70.1,14.1,-81.7,1.6,0.0,-196.7,34.2,102.0,107.0,87.5,107.0,95,197.1
111,PPG,Basic Materials,-101.0,11.9,-4.3,2.5,1.4,-4.4,-13.2,-30.2,-37.4,-51.2,-67.0,-100.6,6.0,-115.5,2.6,0.0,-332.9,3.9,108.0,112.0,87.5,109.0,97,202.1
112,RIVN,Consumer Cyclical,-52.1,21.0,-4.4,-7.5,-10.2,-3.0,-9.9,-38.3,-61.3,-67.0,-67.0,-67.0,24.6,-72.5,2.5,0.0,-53.6,-36.5,118.0,94.5,87.5,93.0,105,202.2
113,CL,Consumer Defensive,-61.6,29.2,-5.3,5.2,4.0,-1.7,-5.9,-7.9,-12.0,-21.6,-33.2,-66.1,8.1,-90.3,1.6,0.0,-108.2,43.3,96.0,100.0,87.5,100.0,107,203.7
114,AI,Technology,-66.4,17.1,-1.1,-6.5,-21.0,-13.8,-19.1,-35.5,-26.3,-47.9,-47.9,-47.9,42.9,-88.9,1.8,0.0,-176.3,-18.2,116.0,105.0,87.5,105.0,105,208.7
115,SNOW,Technology,-75.8,21.5,-1.7,-7.0,-3.2,15.3,7.6,-13.6,-25.3,-47.0,-47.0,-47.0,36.1,-106.5,2.0,0.0,-154.7,-17.0,115.0,109.0,87.5,103.0,109,212.5
116,DIS,Communication Services,-113.7,10.1,-2.3,-6.2,-8.0,-2.6,-7.9,-14.2,-26.7,-53.5,-75.7,-113.0,23.9,-129.2,2.2,0.0,-669.7,-8.8,113.0,118.0,87.5,113.0,105,213.9
117,NVDU,Unknown,103.2,38.5,-3.5,-1.0,-5.1,7.0,50.1,115.8,115.8,115.8,115.8,115.8,276.3,-5.0,1.6,235.5,,144.5,50.0,38.0,25.0,,80,
118,NVDY,Unknown,26.4,51.3,-5.0,0.4,-0.9,4.4,21.1,54.6,54.6,54.6,54.6,54.6,61.0,-10.0,1.7,35.2,,78.9,76.5,61.0,55.0,,80,
119,TSLT,Unknown,72.6,55.8,5.6,1.3,67.7,87.3,126.3,109.1,109.1,109.1,109.1,109.1,196.0,-83.5,2.4,-42.5,,121.6,58.0,44.0,120.0,,80,
120,MSTY,Unknown,63.7,41.9,11.7,9.6,2.6,21.1,42.2,57.1,57.1,57.1,57.1,57.1,151.9,-0.0,1.7,119.5,,67.5,85.0,47.0,39.5,,80,
121,TEM,Healthcare,-2.4,58.0,-3.5,-7.4,24.3,5.0,13.5,13.5,13.5,13.5,13.5,13.5,10.7,-20.5,2.8,0.0,,0.0,109.0,71.0,87.5,,85,
