Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
14,ISRG,Healthcare,58.9,51.2,1.9,3.3,1.0,2.8,9.8,23.8,45.0,46.6,60.0,183.7,121.5,-6.7,1.3,102.1,37.2,143.0,44.0,46.0,43.0,47.0,10,55.4
15,MSFT,Technology,79.3,43.2,0.1,5.0,10.6,8.8,3.6,0.1,8.4,15.6,57.3,222.4,198.3,-11.1,1.2,183.7,105.6,163.4,34.0,39.0,29.0,38.0,20,55.6
16,WM,Industrials,48.7,58.9,-16.7,-9.8,-4.1,0.1,0.6,1.1,-1.4,9.7,13.7,46.7,90.1,-10.7,1.2,98.8,39.8,130.5,47.5,48.0,45.0,46.0,11,57.5
17,ENPH,Energy,1189.9,14.9,0.5,-5.5,-10.4,-17.7,-41.2,-65.4,-86.9,-99.5,14.3,715.5,8457.4,-82.6,1.4,18232.9,25129.3,1271.7,8.0,8.0,1.0,1.0,55,58.8
18,AMAT,Technology,46.9,26.1,1.7,5.7,4.5,-0.2,-14.3,-18.6,-9.3,1.3,46.3,150.8,247.5,-24.0,1.4,392.9,295.8,131.0,46.0,51.0,18.0,21.0,32,63.4
19,PANW,Technology,70.8,61.0,-0.7,-1.1,0.5,2.2,5.4,11.2,31.2,86.7,153.7,259.7,142.3,-41.1,1.3,133.4,41.8,154.9,37.5,42.0,36.0,45.0,25,66.1
20,ASML,Technology,27.0,16.7,1.0,5.4,5.2,6.2,-9.6,-18.9,-17.3,-16.6,29.2,146.4,243.0,-16.2,1.6,630.4,547.5,111.1,58.0,61.0,13.0,17.0,34,67.2
21,ADBE,Technology,80.2,41.3,6.0,6.5,-1.8,-6.8,-17.0,-34.0,-35.9,-53.0,-59.7,-13.1,198.3,-2.8,1.4,251.3,135.3,164.3,33.0,38.0,23.0,29.0,40,70.4
22,ETH-USD,Coin,369.6,23.6,7.6,40.3,19.4,-0.7,-9.8,-9.5,-1.5,67.3,358.8,349.9,1781.1,-67.3,1.3,1776.8,1385.5,420.4,14.0,14.0,9.0,11.0,62,73.8
23,CAT,Industrials,47.1,52.0,7.6,7.8,4.1,-1.1,-3.8,-0.6,6.1,25.1,38.1,82.2,112.3,-23.6,1.3,131.3,47.0,128.9,49.0,50.0,37.0,44.0,29,73.8
24,GS,Financials,61.8,94.4,9.6,8.1,1.9,3.7,12.7,31.6,35.0,53.2,70.2,67.4,68.4,-49.2,1.2,28.0,3.0,146.0,40.0,44.0,58.0,66.0,20,74.8
25,QQQ,Index,27.2,49.9,8.8,3.5,2.9,2.8,3.0,4.0,11.2,9.3,25.6,65.1,62.8,-8.2,1.2,39.8,19.4,109.1,59.0,60.0,55.0,55.0,20,76.8
26,NTRA,Healthcare,48.6,13.1,-2.7,-7.3,-2.6,-5.5,10.9,71.5,111.0,80.1,189.1,462.3,629.8,-39.3,1.9,218.4,166.9,125.7,51.0,49.0,27.0,28.0,41,77.6
27,MA,Financials,60.3,62.3,-2.7,0.4,1.4,5.1,10.2,9.7,12.4,12.0,16.0,96.7,103.6,-11.3,1.2,73.2,30.0,144.4,43.0,45.0,49.0,51.0,30,77.8
28,WMT,Consumer Defensive,96.8,89.6,-9.8,-6.1,-1.6,3.7,16.1,33.1,42.8,49.5,60.3,89.2,111.1,-26.5,1.4,38.1,4.8,178.7,31.0,35.0,56.0,65.0,28,78.4
29,LIN,Basic Materials,20.6,43.2,-7.5,-5.3,-2.7,0.2,-3.5,-9.2,-7.2,3.0,17.8,52.4,61.6,-10.6,1.2,87.7,49.3,102.4,63.0,66.0,47.0,43.0,27,79.4
30,PLD,Real Estate,26.8,27.7,-0.3,1.1,-6.1,-3.7,-8.6,-22.8,-33.5,-42.4,-45.4,-38.1,127.9,-11.9,1.4,199.2,189.2,108.6,61.0,62.0,28.0,24.0,40,79.8
31,VST,Utilities,233.6,72.1,3.6,17.0,11.8,8.2,35.6,178.8,292.8,461.1,478.9,539.6,351.2,-69.6,1.4,149.9,5.7,295.9,19.0,18.0,34.5,64.0,40,79.9
32,FSLR,Energy,13.2,28.8,21.3,39.6,39.1,21.2,-1.1,-11.3,-3.6,30.5,59.3,71.1,199.2,-62.1,1.7,126.3,182.1,95.0,70.0,70.0,38.0,25.0,39,84.6
33,SOL-USD,Coin,1607.9,40.9,-3.4,-5.3,-24.3,-21.1,-23.1,154.0,191.9,1947.2,1947.2,1947.2,3975.9,-31.1,1.6,4790.7,1701.8,1688.0,6.0,6.0,5.0,7.0,80,86.2
34,AMZN,Technology,13.1,8.0,1.6,3.3,-1.5,-3.1,-1.1,5.4,16.2,-3.3,-2.2,96.1,176.1,-1.0,1.5,327.6,454.3,97.2,68.5,71.0,22.0,18.0,49,88.5
35,IONQ,Technology,260.1,90.3,10.5,25.2,30.2,18.0,177.4,169.2,298.4,246.7,246.7,246.7,291.8,-35.7,1.7,101.3,13.9,284.9,20.0,17.0,44.0,59.0,50,89.8
36,ADSK,Industrials,1.1,13.6,0.8,3.9,4.9,2.1,8.3,5.3,1.4,-17.5,-21.5,23.3,216.3,-32.9,1.4,26.2,171.5,82.9,73.0,76.0,59.0,26.0,40,92.0
37,MARA,Financial Services,154.3,13.6,-2.5,-31.8,-5.5,-11.6,-23.5,16.7,5.9,306.6,319.6,158.2,1947.5,-127.6,1.5,1342.2,1404.8,269.4,22.0,28.0,10.0,10.0,80,96.0
38,INOD,Technology,1622.0,66.7,-4.4,-14.5,10.4,77.0,211.3,280.0,451.9,863.4,1531.4,1626.0,2473.7,-80.7,1.4,847.8,127.5,1727.4,5.0,5.0,12.0,31.0,80,96.8
39,TQQQ,Unknown,475.7,59.3,-1.8,-3.6,1.2,4.3,12.3,61.8,74.9,72.4,147.2,464.5,817.7,-23.4,1.5,529.2,170.9,587.9,10.0,10.0,15.0,27.0,80,97.8
40,WWD,Technology,13.0,51.1,3.3,7.2,8.6,13.5,14.1,22.7,36.8,41.3,33.0,45.0,60.0,-36.2,1.4,-7.9,-3.9,97.2,68.5,72.0,128.0,72.0,20,102.5
41,SOXL,Unknown,38.9,5.3,-4.4,-9.1,-22.0,-32.4,-48.0,-52.1,-45.3,-59.9,-57.4,68.6,1445.1,-39.6,1.8,5337.6,4707.2,142.4,45.0,55.0,4.0,5.0,80,102.8
42,NVDL,Unknown,459.6,54.3,-3.2,-0.9,-5.1,6.4,55.0,371.5,425.3,425.3,425.3,425.3,856.5,-12.7,1.3,539.0,104.9,514.5,11.0,11.0,14.0,39.0,80,102.8
43,GE,Industrials,46.2,100.0,4.3,10.9,10.4,19.0,24.0,65.0,142.3,212.3,218.1,116.7,46.2,-104.2,1.2,2.5,-6.6,128.0,50.0,53.0,66.0,76.0,40,104.2
44,COIN,Financials,88.1,76.0,23.8,33.7,25.7,9.2,20.7,79.6,157.0,103.3,103.3,103.3,135.4,-61.9,1.4,67.4,-0.8,111.2,57.0,36.0,51.0,69.0,50,106.4
45,NEE,Energy,-17.4,13.5,1.7,0.4,2.4,-0.4,-7.5,-10.3,-25.1,-37.1,-42.6,-32.8,95.3,-35.0,1.7,0.0,214.5,65.3,84.0,88.0,96.5,22.0,47,109.5
46,GOOG,Technology,15.7,21.0,6.6,-4.4,-3.5,-6.6,-9.5,-8.4,-2.6,-1.2,15.2,55.1,91.3,-4.4,1.4,166.4,129.5,99.8,65.0,69.0,31.0,30.0,65,110.0
47,LUNR,Utilities,132.6,26.9,6.7,33.9,6.4,-6.3,58.7,90.8,47.7,38.9,38.9,38.9,677.2,-67.8,2.4,64.0,15.1,152.5,39.0,30.0,52.0,57.0,63,110.0
48,UPRO,Unknown,295.8,97.1,9.7,4.0,5.9,11.5,21.3,55.1,61.2,80.0,80.0,80.0,304.5,2.6,1.6,173.0,31.7,347.9,15.0,15.0,30.0,49.0,80,111.6
49,V,Financials,6.4,36.0,-2.8,-1.1,1.0,7.4,15.7,15.3,17.7,16.2,15.6,61.9,60.3,-23.9,1.6,1.3,13.6,90.5,72.0,74.0,67.0,60.0,45,111.6
50,RKLB,Consumer Cyclical,159.2,88.6,11.0,12.0,18.4,15.3,191.7,292.3,331.5,248.7,248.7,248.7,186.2,-50.2,2.3,24.9,-4.2,184.8,29.0,26.0,60.0,73.0,60,112.2
51,DE,Industrials,106.8,60.2,2.6,10.9,10.7,13.3,9.9,-5.6,-9.7,10.7,35.5,105.2,187.8,-15.7,1.4,158.7,83.4,227.9,27.0,32.0,33.0,41.0,80,114.8
52,JST-USD,Unknown,49.9,9.1,3.2,30.1,26.5,26.1,26.4,24.3,12.7,8.5,8.5,8.5,927.0,-37.5,1.6,446.0,751.1,73.8,81.0,47.0,16.0,15.0,80,114.8
53,PDD,Consumer Cyclical,31.0,19.3,4.3,17.4,2.9,-5.6,-17.4,-17.4,6.2,-6.4,45.6,45.6,467.7,-73.7,1.4,377.3,207.6,121.3,54.5,59.0,20.0,23.0,80,115.9
54,PLTR,Technology,154.5,83.4,8.0,15.8,27.8,62.0,218.2,430.1,760.9,686.4,686.4,686.4,196.3,-55.2,2.4,17.1,-8.5,181.4,30.0,27.0,64.0,81.0,60,116.6
55,HOOD,Financials,132.8,86.6,10.5,32.3,25.1,44.1,117.3,267.6,336.8,294.5,294.5,294.5,162.5,-58.6,1.4,21.1,-7.9,154.9,37.5,29.0,61.0,79.0,60,117.1
56,MU,Technology,34.6,29.2,-11.4,4.0,-8.3,-11.4,-21.3,-12.6,-10.6,-16.5,-18.0,35.3,234.5,-47.7,1.8,242.9,114.0,155.7,35.5,57.5,24.5,35.5,80,117.7
57,mu,Technology,34.6,29.2,-11.4,4.0,-8.3,-11.4,-21.3,-12.6,-10.6,-16.5,-18.0,35.3,234.5,-47.7,1.8,242.9,114.0,155.7,35.5,57.5,24.5,35.5,80,117.7
58,BLK,Financials,-2.0,35.8,4.8,1.4,1.4,-1.7,3.8,6.9,5.8,-0.8,5.6,8.3,35.5,-22.9,1.6,0.0,-5.5,82.2,75.0,82.0,96.5,74.0,38,118.3
59,UBER,Consumer Cyclical,37.5,90.9,10.2,9.8,15.7,26.4,25.0,35.9,85.4,74.0,71.1,71.1,46.6,-53.7,1.3,11.9,-3.5,76.8,80.0,56.0,65.0,71.0,50,118.6
60,CEG,Utilities,206.5,83.9,1.9,3.3,22.8,29.5,45.1,118.4,187.9,199.1,199.1,199.1,246.0,0.0,1.3,124.9,23.6,245.3,25.0,22.0,40.0,53.0,80,118.6
61,CRDO,Technology,286.0,75.0,-13.9,-3.3,22.0,67.7,126.9,237.3,286.5,293.0,293.0,293.0,389.2,-22.8,1.4,96.0,11.5,333.0,16.0,16.0,46.0,61.0,80,120.0
62,SQ,Financials,1.7,5.2,-0.8,-5.8,-7.4,6.2,4.3,-1.7,-17.1,-56.7,-71.0,7.6,859.2,-45.8,1.8,56.0,1421.5,121.3,54.5,75.0,53.0,9.0,80,120.1
63,SEDG,Energy,-133.1,2.6,0.5,47.3,39.6,44.1,1.9,-53.5,-83.4,-110.6,-132.8,-157.1,913.7,-161.0,3.7,0.0,10414.1,-53.0,131.0,133.0,96.5,3.0,51,124.3
64,SPOT,Communication Services,73.6,91.9,-4.7,4.0,4.7,20.7,53.2,136.9,248.5,194.3,200.8,200.2,86.8,-75.6,1.8,-6.2,-10.4,121.0,56.0,41.0,127.0,84.0,50,128.4
65,VRTX,Healthcare,98.9,96.4,-2.5,7.9,18.3,11.8,7.8,8.9,16.2,33.1,40.9,77.5,105.6,-81.4,1.1,70.2,9.3,174.4,32.0,34.0,50.0,63.0,80,128.4
66,META,Technology,46.4,94.4,3.4,9.9,-0.8,3.5,9.2,35.4,111.7,93.1,105.3,148.2,55.3,-102.8,1.3,-2.6,-10.3,130.5,47.5,52.0,126.0,83.0,53,131.3
67,MDB,Technology,-3.1,3.1,-1.8,-25.8,-17.7,-17.3,-37.4,-46.9,-53.3,-62.8,-3.7,8.4,501.9,-19.5,1.7,0.0,5006.5,93.2,71.0,83.0,96.5,4.0,80,131.7
68,HIMS,Consumer Defensive,220.0,83.6,28.4,61.8,38.9,67.7,128.9,284.2,430.4,421.8,408.9,408.9,279.6,-83.7,1.6,18.0,-7.7,253.5,23.0,20.0,63.0,77.0,80,132.0
69,IVV,Unknown,66.2,56.4,1.8,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.3,144.2,-34.7,1.4,81.3,14.4,108.1,62.0,43.0,48.0,58.0,80,133.8
70,UNH,Healthcare,-63.0,0.4,0.4,-48.1,-40.3,-44.9,-49.9,-61.4,-72.7,-75.2,-83.0,-82.0,52.3,-63.5,2.0,0.0,1261.1,21.1,109.0,113.0,96.5,13.0,65,133.9
71,BKNG,Consumer Cyclical,18.1,89.8,-0.1,0.9,4.3,5.5,16.8,29.5,54.0,70.8,67.9,65.5,27.5,-64.3,1.6,-16.7,-8.1,102.2,64.0,67.0,129.0,80.0,50,134.0
72,SRPT,Healthcare,-13.2,6.6,-1.3,-9.1,-10.7,-19.3,-27.3,-36.0,-35.9,-48.9,-72.8,-16.6,446.5,-45.9,1.5,0.0,913.0,108.7,60.0,87.0,96.5,14.0,80,134.3
73,PG,Consumer Defensive,-24.8,9.5,-10.9,-8.4,-5.8,-4.8,-7.9,-14.7,-20.7,-24.7,-27.9,-38.8,29.7,-30.5,1.5,0.0,79.1,57.0,88.0,94.0,96.5,42.0,65,137.5
74,EQIX,Real Estate,-1.5,30.6,-15.1,-1.7,-2.9,-4.5,-2.5,-9.9,-11.9,-21.9,-21.5,-13.7,48.8,-23.7,1.5,0.0,11.3,80.3,78.0,81.0,96.5,62.0,65,140.9
75,ALB,Basic Materials,-77.0,0.0,-0.2,-4.5,-15.3,-25.8,-36.5,-63.3,-84.2,-96.1,-109.5,-143.6,308.0,-77.0,2.6,0.0,13651.8,4.9,118.0,121.0,96.5,2.0,75,142.9
76,XLM-USD,Coin,-8.4,5.5,0.0,2.7,-15.0,73.1,110.3,118.8,112.5,91.7,77.7,75.9,1330.4,-87.0,1.3,0.0,332.5,42.5,96.0,84.0,96.5,19.0,80,142.9
77,HON,Industrials,-35.2,14.3,-0.6,1.3,4.1,0.2,0.8,-6.5,-15.3,-22.5,-34.9,-45.8,41.3,-48.0,2.2,0.0,-17.2,46.6,93.0,97.0,96.5,88.0,51,143.5
78,UBS,Financial Services,25.0,78.7,-1.9,1.0,3.6,4.6,3.0,7.7,21.4,52.5,58.2,25.5,49.6,-66.0,1.2,19.6,-2.3,124.8,53.0,64.0,62.0,70.0,80,143.8
79,TEVA,Healthcare,-24.2,68.0,-0.2,10.2,5.6,0.3,-5.8,19.9,24.4,18.8,-11.9,-90.3,21.9,-122.3,1.4,0.0,-34.9,57.7,87.0,93.0,96.5,93.0,53,145.5
80,HSY,Consumer Defensive,-10.0,21.7,0.0,0.3,7.5,0.8,-8.4,-29.1,-40.2,-41.6,-43.7,-57.6,92.3,-38.3,1.9,0.0,122.4,65.4,83.0,85.0,96.5,32.0,80,145.7
81,SO,Utilities,-12.6,29.0,-22.1,-12.2,-5.6,-1.8,-2.9,-1.5,-7.5,-2.5,-5.7,-18.7,44.9,-36.1,1.4,0.0,36.8,69.2,82.0,86.0,96.5,48.0,75,147.1
82,RGTI,Technology,454.0,48.0,-41.1,37.9,517.9,715.7,686.7,815.1,596.5,471.7,471.7,471.7,1046.6,-93.8,2.4,-41.9,-38.5,495.6,13.0,13.0,133.0,95.0,80,149.8
83,CRM,Technology,-45.3,15.3,-1.2,2.6,-1.9,-6.9,-1.8,-5.4,4.4,-11.3,-17.8,6.5,83.2,-68.6,1.5,0.0,-187.9,38.8,97.0,101.0,96.5,110.0,52,154.9
84,PM,Communication Services,0.8,70.8,-21.6,-4.1,4.7,20.5,32.6,46.6,44.2,58.6,59.4,31.1,25.8,-59.7,2.6,-42.6,-12.2,82.7,74.0,77.0,134.0,86.0,65,156.4
85,TSLL,Unknown,75.6,57.2,5.9,1.6,68.9,89.6,137.6,118.0,101.2,101.2,101.2,101.2,194.4,-83.1,1.8,-27.7,-11.5,125.2,52.0,40.0,130.0,85.0,80,158.4
86,COHR,Technology,24.0,39.8,-16.0,-7.0,-14.4,-5.4,5.6,42.3,35.9,17.5,9.5,21.6,178.9,-78.4,2.3,-31.2,-28.3,145.9,41.0,65.0,131.0,90.0,80,163.4
87,APD,Basic Materials,-53.0,10.7,-5.2,-6.4,-9.2,-10.5,-8.5,-17.5,-26.1,-35.7,-42.2,-49.3,43.9,-64.6,2.1,0.0,-89.6,28.8,101.0,105.0,96.5,103.0,65,166.7
88,TSLY,Unknown,-18.4,53.9,4.8,-0.4,19.3,22.0,27.1,12.3,10.6,10.6,10.6,10.6,21.5,-65.1,2.1,0.0,-6.5,35.7,98.0,90.0,96.5,75.0,80,166.9
89,CVX,Energy,-57.1,15.1,-3.1,-2.9,-8.8,-7.7,-11.0,-22.3,-34.5,-17.6,-31.4,-56.0,43.4,-75.0,1.6,0.0,-7.8,24.7,103.0,108.0,96.5,78.0,75,167.7
90,FOUR,Technology,16.0,57.3,-1.7,4.9,5.9,20.5,36.5,39.7,59.1,49.7,49.7,49.7,75.4,-63.8,1.6,-32.7,-16.7,98.9,66.0,68.0,132.0,87.0,80,168.0
91,AMT,Real Estate,-29.1,5.3,-17.6,-12.1,-1.3,3.8,-1.9,-8.8,-23.3,-40.8,-54.9,-60.9,81.5,-35.3,2.1,0.0,-74.9,52.7,91.0,96.0,96.5,99.0,72,168.3
92,RTX,Industrials,-48.7,34.7,-3.7,-2.7,1.4,5.8,8.7,16.8,9.9,20.9,4.4,-18.8,5.6,-77.5,2.0,0.0,-79.2,33.1,99.0,102.0,96.5,100.0,70,169.5
93,DUK,Utilities,-23.8,16.9,-32.1,-11.7,-4.5,-0.4,-0.5,0.2,-9.4,-12.9,-25.2,-48.5,26.4,-34.0,1.4,0.0,-10.1,58.1,86.0,92.0,96.5,82.0,82,169.7
94,AEP,Utilities,-38.1,6.6,-21.3,-12.2,-6.2,0.5,-0.4,-0.1,-11.9,-16.3,-31.8,-50.4,38.3,-43.5,2.0,0.0,-82.5,43.8,95.0,99.0,96.5,101.0,72,170.5
95,KO,Consumer Defensive,-26.8,32.0,-17.1,-8.1,-1.7,6.6,2.7,-2.1,-11.2,-9.9,-21.6,-43.6,18.9,-48.3,2.0,0.0,-30.4,55.0,89.5,95.0,96.5,91.0,79,171.6
96,PEGA,Technology,-18.1,25.2,-1.1,0.9,16.4,24.5,35.6,51.3,41.4,-10.3,-29.0,-19.4,185.1,-86.4,1.5,0.0,-119.8,97.9,67.0,89.0,96.5,105.0,80,172.5
97,SCHD,Unknown,-44.7,26.6,9.5,1.3,4.2,3.3,2.6,-3.1,-11.3,-14.5,-20.5,-34.5,9.3,-64.3,2.3,0.0,-60.9,58.7,85.0,100.0,96.5,98.0,80,175.5
98,VRSN,Technology,-63.4,9.7,2.2,6.9,6.1,4.7,-5.1,-26.4,-32.4,-51.2,-65.3,-64.1,101.2,-81.1,2.7,0.0,-24.8,55.0,89.5,114.0,96.5,89.0,80,175.6
99,NEM,Basic Materials,-57.6,12.0,-7.3,-13.8,3.2,13.8,5.8,3.2,-12.5,-35.3,-43.1,-57.1,88.6,-77.6,2.1,0.0,-139.3,24.2,104.0,109.0,96.5,106.0,73,177.3
100,PYPL,Financials,-111.6,4.0,-2.1,5.3,0.7,-8.6,-4.8,-11.1,-29.4,-67.7,-92.1,-106.6,219.7,-125.3,2.2,0.0,-1627.1,-32.1,129.0,131.0,96.5,125.0,57,178.3
101,BA,Industrials,-92.4,11.7,0.4,15.1,16.2,24.8,16.9,-6.9,-12.4,-29.1,-66.6,-98.5,101.0,-118.0,1.9,0.0,-531.6,-10.6,123.5,128.0,96.5,120.0,61,178.6
102,UPS,Industrials,-75.5,0.0,0.0,-3.3,-9.4,-14.1,-23.1,-42.7,-58.9,-71.6,-83.3,-114.4,50.0,-75.5,2.7,0.0,-36.8,6.3,117.0,119.0,96.5,94.0,75,179.1
103,XOM,Energy,-60.4,36.7,-4.6,-3.8,-3.6,-4.0,-8.8,-17.1,-24.0,20.3,7.2,-32.2,9.6,-100.9,1.3,0.0,-34.2,21.4,108.0,112.0,96.5,92.0,85,185.1
104,329750,Unknown,-53.5,13.1,1.1,3.4,5.7,5.0,0.9,-9.2,-12.8,-20.7,-25.5,-25.5,43.1,-68.1,1.9,0.0,-166.7,23.9,106.0,106.0,96.5,109.0,80,185.3
105,ENS,Energy,-49.0,30.2,4.2,10.1,3.4,5.2,-2.2,-13.7,-11.7,-18.5,-34.9,-68.9,30.1,-83.2,1.5,0.0,-108.0,32.8,100.0,103.0,96.5,104.0,84,185.5
106,AI,Technology,-52.5,30.0,0.0,1.3,-20.3,-13.9,-18.4,-35.8,-25.9,-47.6,-47.6,-47.6,48.8,-96.0,1.7,0.0,-84.8,-29.6,128.0,104.0,96.5,102.0,80,186.5
107,PSA,Real Estate,-54.8,14.7,-7.3,-4.4,-1.6,-2.8,-4.6,-10.3,-21.4,-21.7,-29.4,-55.0,27.3,-68.9,1.9,0.0,-156.3,27.0,102.0,107.0,96.5,108.0,85,189.3
108,SPG,Real Estate,0.0,0.0,0.0,-1.7,-7.8,-6.4,-3.4,4.0,7.6,25.7,-3.1,-55.6,0.0,0.0,1.0,0.0,0.0,0.0,120.0,78.0,96.5,67.5,104,189.9
109,SNOW,Technology,-19.7,44.2,-1.1,8.3,5.4,12.5,22.2,-1.0,-11.5,-38.2,-38.2,-38.2,45.5,-71.4,3.0,0.0,-48.6,7.2,116.0,91.0,96.5,97.0,91,190.5
110,VOO,Index,-0.5,0.0,0.0,-0.3,-0.3,-0.3,-0.3,-0.3,-0.4,-0.4,-0.5,-0.6,0.0,-0.5,1.0,0.0,-0.0,82.0,76.0,79.0,96.5,67.5,115,192.3
111,MRK,Healthcare,-85.2,0.0,-7.0,-14.2,-14.6,-20.6,-32.9,-47.4,-55.3,-53.5,-67.7,-88.4,23.9,-85.2,1.7,0.0,-1105.5,-1.1,121.0,124.0,96.5,124.0,75,192.9
112,RIVN,Consumer Cyclical,-37.8,45.4,2.8,16.4,17.1,27.2,23.6,-5.5,-32.5,-44.3,-44.3,-44.3,3.1,-71.8,2.0,0.0,-43.4,-16.3,125.0,98.0,96.5,96.0,91,193.3
113,005930,Unknown,-102.6,8.5,3.8,1.2,-6.1,-20.3,-32.7,-45.0,-49.6,-62.3,-71.8,-79.6,9.6,-113.0,1.6,0.0,-366.8,11.0,115.0,130.0,96.5,115.0,80,194.3
114,PGY,Technology,-75.7,8.5,4.8,58.8,43.8,27.2,15.1,-17.5,-48.6,-66.6,-66.6,-66.6,231.2,-104.2,2.3,0.0,-350.4,-29.3,127.0,120.0,96.5,114.0,80,194.3
115,DIS,Communication Services,-86.0,12.6,0.0,-7.3,-6.5,-1.5,-6.8,-12.8,-25.3,-52.1,-74.7,-112.0,16.7,-100.8,1.8,0.0,-462.6,-10.6,123.5,125.0,96.5,117.0,80,195.8
116,NKE,Consumer Cyclical,-89.5,4.2,-1.4,4.8,-10.2,-13.3,-23.3,-46.4,-62.5,-82.1,-100.6,-128.1,48.2,-95.5,2.0,0.0,-510.5,-5.4,122.0,127.0,96.5,119.0,80,196.7
117,PEP,Consumer Defensive,-63.6,1.1,-9.9,-13.4,-11.4,-14.0,-22.5,-37.4,-48.8,-53.6,-65.8,-91.3,23.3,-64.6,2.6,0.0,-654.9,18.2,111.0,115.0,96.5,122.0,85,198.3
118,SUI-USD,Unknown,-87.2,1.6,1.4,-11.7,27.6,-0.7,-53.2,-89.8,-93.1,-93.1,-93.1,-93.1,163.9,-91.2,2.2,0.0,-465.7,-64.4,133.0,126.0,96.5,118.0,80,198.3
119,CRSP,Healthcare,-112.1,1.3,1.3,6.9,-7.5,-12.4,-30.7,-45.0,-56.6,-84.4,-99.9,-92.6,499.7,-120.1,2.7,0.0,-711.7,4.0,119.0,132.0,96.5,123.0,80,198.7
120,TDOC,Healthcare,-147.7,1.9,-1.2,-1.4,-17.5,-18.5,-24.2,-58.6,-81.7,-111.5,-141.5,-179.2,454.5,-159.2,2.5,0.0,-4516.5,-67.6,134.0,134.0,96.5,128.0,75,199.1
121,LMT,Industrials,-58.1,6.2,-11.7,-10.1,0.4,-4.7,-11.0,-17.2,-26.1,-24.3,-35.9,-45.7,26.2,-63.7,1.6,0.0,-409.7,23.8,107.0,111.0,96.5,116.0,92,201.3
