Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank
34,GE,Industrials,32.0,87.8,0.0,3.4,6.5,15.4,30.0,70.6,148.9,237.9,276.5,168.9,48.6,-87.9,1.2,4.2,-6.1,116.0,39.0,37.0,44.0,64.0,40,89.6
35,AAPL,Technology,17.0,48.6,-0.8,0.6,-7.2,-11.4,-14.7,-16.2,-17.2,-11.1,40.1,156.4,83.3,-45.8,1.2,101.0,48.6,116.6,37.5,41.5,30.5,44.5,50,89.7
36,AAPL,Technology,17.0,48.6,-0.8,0.6,-7.2,-11.4,-14.7,-16.2,-17.2,-11.1,40.1,156.4,83.3,-45.8,1.2,101.0,48.6,116.6,37.5,41.5,30.5,44.5,50,89.7
37,PG,Consumer Defensive,-39.9,0.0,-4.2,-2.5,-10.1,-14.4,-18.3,-26.0,-34.1,-40.2,-49.9,-66.1,42.5,-39.9,1.7,0.0,2093.4,44.1,70.0,70.0,74.0,8.0,45,91.0
38,GOOG,Communication Services,12.3,28.4,2.9,5.5,10.0,8.3,6.2,5.4,15.2,18.9,45.4,112.6,72.9,-11.7,1.5,69.8,58.4,98.6,43.0,43.0,36.0,43.0,50,91.6
39,BLK,Financial Services,-14.7,29.2,-5.3,1.8,7.2,8.4,8.4,14.8,13.3,7.0,13.3,13.2,14.7,-26.8,1.5,0.0,-14.2,71.5,51.0,55.0,74.0,68.0,30,93.2
40,COIN,Financial Services,112.9,80.2,0.8,-10.0,8.6,26.9,37.0,78.2,178.9,142.1,142.1,142.1,153.6,-51.5,1.3,90.9,6.6,147.4,29.0,23.0,32.0,58.0,55,95.0
41,HSY,Consumer Defensive,-31.7,6.7,-6.2,3.1,-0.3,0.4,-5.4,-21.5,-40.7,-44.3,-52.6,-67.5,94.5,-40.7,2.2,0.0,443.3,52.3,60.0,62.0,74.0,22.0,47,95.0
42,NEE,Utilities,-28.9,0.6,-2.3,-1.8,-3.7,-4.7,-11.7,-14.5,-31.1,-44.1,-54.0,-52.1,110.6,-29.7,2.0,0.0,4538.4,55.1,58.0,61.0,74.0,4.0,55,95.2
43,ADBE,Technology,-12.0,4.8,2.4,-5.1,-15.2,-20.5,-31.0,-49.4,-53.9,-67.8,-77.3,-39.7,107.5,-18.0,1.9,0.0,901.3,74.2,50.0,54.0,74.0,16.0,55,97.0
44,SO,Utilities,-8.7,4.3,-7.0,-0.9,-3.4,-3.7,-3.7,-1.4,-8.5,-8.1,-17.7,-40.2,59.7,-11.8,1.6,0.0,616.8,75.3,49.0,51.0,74.0,19.0,55,97.4
45,HOOD,Financial Services,204.4,89.7,-0.3,5.2,33.1,73.2,193.4,440.2,597.2,576.1,576.1,576.1,234.6,-60.0,1.2,53.7,-2.3,243.3,16.0,15.0,39.0,62.0,60,98.8
46,ADSK,Technology,-20.0,0.0,-3.2,-6.9,-8.9,-6.7,-6.2,-5.4,-8.7,-22.5,-27.3,22.6,238.6,-20.0,1.4,0.0,3780.9,64.0,54.0,57.0,74.0,6.0,60,99.4
47,PLTR,Technology,153.0,84.6,1.8,18.0,29.2,55.5,187.7,510.5,975.0,979.4,979.4,979.4,191.8,-60.4,2.2,23.3,-9.1,213.9,18.0,17.0,43.0,65.0,60,101.6
48,LUNR,Industrials,95.5,19.5,-1.2,-9.9,-11.8,-16.2,2.6,52.7,17.7,5.5,5.5,5.5,697.9,-50.4,2.1,223.7,90.5,125.0,33.0,26.0,18.0,38.0,71,101.6
49,MA,Financial Services,4.1,18.1,-0.9,0.4,-5.4,-6.4,-2.3,-1.2,0.7,2.7,4.6,83.9,62.2,-8.7,1.4,88.7,87.7,90.4,45.0,46.0,33.0,39.0,62,102.4
50,SEDG,Technology,-144.7,0.6,-0.4,-8.0,16.9,43.0,33.7,-28.8,-67.7,-99.4,-121.6,-138.1,934.7,-151.0,2.7,0.0,22111.2,-60.7,102.0,102.0,74.0,2.0,46,102.4
51,ALB,Basic Materials,-63.6,3.0,-0.1,6.6,18.3,7.6,-10.2,-42.4,-69.4,-85.8,-95.5,-124.6,325.9,-75.5,2.3,0.0,4121.6,20.4,78.0,82.0,74.0,5.0,54,102.8
52,RKLB,Industrials,248.7,83.4,-1.7,-5.7,38.1,61.6,189.5,483.9,570.6,480.0,480.0,480.0,309.8,-57.4,2.1,46.0,-4.3,303.8,13.0,12.0,40.0,63.0,65,103.2
53,PEP,Consumer Defensive,-57.1,4.7,-2.7,3.9,1.8,-4.7,-14.4,-30.5,-45.3,-51.9,-66.6,-92.5,41.1,-61.9,2.3,0.0,78.3,26.9,76.0,78.0,74.0,40.0,47,108.6
54,ASML,Technology,-34.7,3.4,3.4,-1.9,-5.4,-3.6,-8.1,-22.0,-24.5,-25.6,14.5,126.6,167.5,-41.8,1.9,0.0,1877.8,51.6,61.0,65.0,74.0,11.0,65,109.4
55,META,Communication Services,35.3,89.7,-0.9,2.6,5.2,8.6,16.8,44.0,132.9,131.1,153.9,224.3,49.9,-92.0,1.2,1.9,-9.7,121.5,35.0,35.0,45.0,66.5,60,109.6
56,BKNG,Consumer Cyclical,-0.6,67.1,-6.0,-5.6,-7.2,-3.8,4.4,15.4,38.8,61.2,67.0,72.0,24.1,-51.0,1.5,0.0,-9.7,85.6,46.0,48.0,74.0,66.5,51,111.2
57,AMAT,Technology,-9.5,20.4,-0.1,-2.5,3.2,7.4,-0.6,-11.1,-2.6,6.8,59.3,172.7,129.7,-45.2,1.6,0.0,156.7,76.8,48.0,52.0,74.0,32.0,64,111.6
58,AMT,Real Estate,-37.3,0.0,-3.5,-7.1,-11.3,-10.8,-12.7,-18.3,-32.3,-49.3,-67.6,-78.2,100.0,-37.3,2.0,0.0,1359.6,46.8,66.0,68.0,74.0,13.0,65,111.8
59,HIMS,Consumer Defensive,111.8,53.6,-17.8,-9.7,-10.5,11.7,77.2,233.2,332.8,400.8,386.6,386.6,286.3,-89.9,1.6,60.6,-17.2,181.2,24.0,24.0,37.0,70.0,68,113.0
60,EQIX,Real Estate,-17.2,0.0,-0.2,-1.8,-12.5,-16.7,-20.1,-26.4,-32.0,-40.6,-47.4,-49.6,68.5,-17.2,1.7,0.0,1961.4,66.8,52.0,56.0,74.0,9.0,75,115.0
61,HON,Industrials,-46.5,0.0,-1.6,-7.3,-9.8,-8.5,-9.9,-16.0,-26.7,-35.5,-48.5,-63.2,62.8,-46.5,2.4,0.0,888.5,37.5,72.0,72.0,74.0,17.0,65,115.4
62,AMZN,Consumer Cyclical,-37.2,0.0,-1.4,-1.4,-1.4,-0.9,0.9,4.1,19.0,5.4,8.3,126.1,94.2,-37.2,1.7,0.0,5.2,49.0,64.0,67.0,74.0,59.0,51,115.6
63,SPOT,Communication Services,37.1,79.7,1.5,2.8,-0.7,4.8,36.2,120.3,239.0,216.4,229.7,228.3,68.7,-87.0,1.7,-12.4,-17.6,122.1,34.0,34.0,103.0,71.0,53,115.6
64,TGTX,Healthcare,-37.7,11.4,-3.5,-28.8,-30.0,-33.9,-21.6,22.6,43.0,31.3,59.6,38.5,417.1,-96.5,1.6,0.0,-268.0,46.3,67.0,69.0,74.0,85.0,44,120.0
65,UNH,Healthcare,-84.8,1.2,1.2,-8.2,-23.9,-39.7,-52.9,-67.3,-80.5,-86.0,-96.4,-102.3,67.4,-86.6,2.5,0.0,1920.2,-0.8,90.0,91.0,74.0,10.0,65,120.0
66,AEP,Utilities,-20.3,13.1,-5.7,1.0,-0.8,-2.1,0.0,2.1,-10.1,-17.4,-36.5,-60.1,50.7,-31.0,2.4,0.0,34.2,63.7,55.0,58.0,74.0,51.0,64,121.8
67,UPS,Industrials,-94.4,0.0,-1.2,-8.9,-15.4,-22.9,-33.1,-53.3,-71.6,-87.0,-101.8,-135.3,71.9,-94.4,2.7,0.0,1097.9,-10.4,95.0,97.0,74.0,14.0,65,123.8
68,NEM,Basic Materials,-34.6,20.0,5.4,11.5,14.0,26.2,32.6,39.3,24.3,-4.1,-14.3,-24.1,104.1,-69.3,1.7,0.0,-34.2,49.4,63.0,64.0,74.0,74.0,55,124.8
69,JOBY,Industrials,-8.5,71.8,-6.7,18.7,85.3,120.9,156.4,163.6,178.9,139.4,139.4,139.4,17.9,-75.8,1.8,0.0,-21.1,49.7,62.0,50.0,74.0,72.0,60,126.0
70,CVX,Energy,-42.7,8.5,-3.7,-0.6,2.1,-3.9,-5.9,-19.0,-33.4,-24.5,-39.7,-71.5,63.4,-52.6,1.6,0.0,168.5,41.3,71.0,71.0,74.0,30.0,72,127.2
71,DUK,Utilities,-25.1,14.1,-1.8,2.2,-1.8,-2.9,-2.2,-1.1,-10.3,-18.1,-34.6,-64.7,35.9,-35.1,2.3,0.0,29.5,58.9,56.0,59.0,74.0,54.0,70,129.4
72,APD,Basic Materials,-55.0,0.0,-2.0,-1.9,-2.9,-8.2,-11.6,-17.4,-29.6,-38.4,-48.6,-58.4,62.5,-55.0,1.7,0.0,-51.3,29.0,75.0,77.0,74.0,75.0,55,130.2
73,MRK,Healthcare,-93.9,0.2,-3.0,-3.5,-3.9,-11.3,-24.2,-42.9,-54.7,-54.7,-71.4,-93.7,38.5,-94.2,2.2,0.0,124.4,-9.9,94.0,96.0,74.0,33.0,65,131.0
74,RTX,Industrials,-47.0,18.3,-7.6,-0.0,3.3,5.4,11.0,25.1,18.3,26.1,12.4,-12.0,24.4,-63.0,1.8,0.0,-162.3,37.0,73.0,73.0,74.0,81.0,55,131.4
75,UBER,Technology,-11.6,53.6,-3.4,-2.8,-4.0,2.9,9.9,16.7,53.6,62.8,61.3,61.3,32.9,-63.1,1.3,0.0,-15.9,64.8,53.0,53.0,74.0,69.0,68,131.6
76,010140.KS,Industrials,-54.9,40.4,-2.2,9.4,10.8,21.7,43.3,69.8,108.4,129.3,113.6,52.4,9.4,-98.5,1.4,0.0,-91.6,44.8,68.5,75.5,74.0,78.5,60,135.0
77,010140.KS,Industrials,-54.9,40.4,-2.2,9.4,10.8,21.7,43.3,69.8,108.4,129.3,113.6,52.4,9.4,-98.5,1.4,0.0,-91.6,44.8,68.5,75.5,74.0,78.5,60,135.0
78,KO,Consumer Defensive,-36.8,6.5,-1.9,-0.6,-7.2,-7.7,-7.5,-11.3,-21.6,-24.7,-39.6,-66.6,33.3,-41.7,2.4,0.0,-31.2,47.2,65.0,66.0,74.0,73.0,65,135.2
79,VOO,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,84.0,47.0,47.0,74.0,61.0,80,138.0
80,NKE,Consumer Cyclical,-88.5,0.2,-0.3,1.7,7.7,4.2,-5.8,-29.4,-48.7,-70.0,-87.7,-109.0,67.9,-88.8,2.4,0.0,-1158.4,-2.3,91.0,94.0,74.0,93.0,54,143.0
81,SRE,Utilities,-60.6,8.2,-3.6,2.9,-1.3,-0.7,-7.4,-13.2,-25.9,-29.8,-47.1,-74.9,24.4,-68.2,2.2,0.0,-164.4,23.4,77.0,80.0,74.0,82.0,70,149.0
82,V,Financial Services,-33.1,0.3,0.3,-4.1,-9.8,-11.7,-3.7,-3.2,-2.3,-1.5,-5.2,36.3,42.5,-33.3,1.7,0.0,-75.3,53.1,59.0,63.0,74.0,76.0,80,149.6
83,BA,Industrials,-90.6,6.6,-1.5,-0.8,3.6,12.6,20.8,1.0,-9.1,-21.0,-54.4,-85.5,126.4,-106.0,2.1,0.0,-794.3,-6.6,93.0,95.0,74.0,92.0,63,152.2
84,XOM,Energy,-68.1,8.8,-5.1,-6.6,-6.6,-10.0,-14.3,-24.4,-34.6,-7.3,-21.1,-65.8,25.5,-77.1,1.4,0.0,-81.7,15.9,81.0,84.0,74.0,77.0,75,153.6
85,JNJ,Healthcare,-68.9,9.8,-1.1,4.2,4.7,1.0,-0.4,-11.4,-24.9,-35.9,-52.9,-80.3,13.9,-77.9,2.4,0.0,-281.1,17.4,80.0,86.0,74.0,86.0,74,156.4
86,SBUX,Consumer Cyclical,-66.4,14.0,-0.9,1.1,-0.1,-9.9,-12.3,-19.6,-33.5,-45.2,-58.8,-78.0,53.2,-85.9,2.3,0.0,-211.0,19.8,79.0,83.0,74.0,84.0,80,160.8
87,SPG,Real Estate,-68.4,19.1,-1.4,-0.8,-5.1,-9.8,-11.6,-9.6,-9.9,-6.6,-29.6,-83.9,19.3,-89.1,1.2,0.0,-196.6,15.6,82.0,85.0,74.0,83.0,85,166.4
88,PPG,Basic Materials,-107.4,0.2,-2.9,-5.8,-9.0,-11.1,-17.8,-35.4,-48.5,-62.0,-79.0,-113.7,22.8,-107.6,2.7,0.0,-3856.7,-23.4,96.0,98.0,74.0,96.0,75,167.0
89,ENS,Industrials,-70.1,6.4,2.7,5.1,2.1,-2.8,-7.1,-20.3,-25.0,-29.5,-43.8,-75.4,39.9,-77.6,1.8,0.0,-478.9,13.9,83.0,87.0,74.0,88.0,87,171.0
90,TDOC,Healthcare,-149.6,0.0,-0.7,-13.1,-11.2,-22.6,-25.8,-56.6,-81.1,-108.4,-137.3,-171.5,473.6,-149.6,2.4,0.0,-8524.5,-65.6,103.0,103.0,74.0,101.0,75,171.4
91,LMT,Industrials,-72.5,1.6,-2.7,-5.8,-13.7,-14.3,-23.5,-30.2,-41.3,-42.5,-57.6,-75.2,47.5,-74.5,2.1,0.0,-744.4,11.5,88.0,90.0,74.0,90.0,85,171.4
92,CRM,Technology,-85.2,0.1,0.1,-10.5,-18.1,-23.1,-26.5,-32.3,-28.6,-39.1,-48.3,-30.7,61.0,-85.3,1.8,0.0,-4031.8,1.0,89.0,92.0,74.0,97.0,85,174.8
93,GRAB,Technology,-59.6,13.5,-1.6,1.0,-2.2,-2.3,6.6,12.4,9.8,-20.0,-20.0,-20.0,19.2,-71.9,1.6,0.0,-303.6,-5.0,92.0,79.0,74.0,87.0,91,174.8
94,SNOW,Technology,-47.8,30.0,-4.6,-9.3,-9.3,-2.3,17.6,3.2,-9.9,-35.8,-35.8,-35.8,43.7,-87.0,2.6,0.0,-112.1,12.2,87.0,74.0,74.0,80.0,99,178.0
95,PSA,Real Estate,-71.2,2.8,-3.0,-3.0,-11.4,-13.8,-19.5,-24.6,-37.3,-45.1,-57.5,-89.3,34.6,-74.2,2.2,0.0,-537.2,12.8,85.5,89.0,74.0,89.0,95,180.3
96,CL,Consumer Defensive,-70.9,0.0,-4.5,-5.4,-11.7,-13.7,-19.7,-24.5,-31.8,-39.3,-55.3,-90.8,12.9,-70.9,1.8,0.0,-2289.6,13.1,84.0,88.0,74.0,94.0,95,181.8
97,IRBT,Consumer Cyclical,-142.3,0.7,-1.3,-6.7,12.5,-3.6,-31.4,-68.7,-94.9,-117.5,-144.8,-188.3,247.2,-145.2,2.1,0.0,-8087.8,-58.3,101.0,101.0,74.0,99.0,92,186.8
98,PYPL,Financial Services,-136.1,0.0,-0.5,-3.0,-7.6,-8.0,-15.2,-16.9,-34.3,-67.4,-92.1,-103.2,135.8,-136.1,2.2,0.0,-8328.7,-49.9,99.0,100.0,74.0,100.0,95,189.6
99,RXRX,Healthcare,-86.0,3.6,-4.4,-7.7,4.4,-11.3,-20.4,-43.9,-59.7,-74.2,-74.2,-74.2,33.2,-90.5,2.2,0.0,-786.3,-46.3,98.0,93.0,74.0,91.0,112,201.4
100,RIVN,Consumer Cyclical,-61.3,0.0,-1.1,-5.7,-16.6,-15.0,-12.4,-31.8,-53.8,-67.4,-67.4,-67.4,12.3,-61.3,1.9,0.0,-2563.0,-28.1,97.0,81.0,74.0,95.0,115,203.4
101,SDGR,Healthcare,-112.0,0.0,-2.1,-9.4,-16.3,-18.4,-16.5,-38.5,-53.7,-78.9,-87.5,-87.5,63.8,-112.0,2.4,0.0,-6127.8,-54.5,100.0,99.0,74.0,98.0,115,208.8
102,,,,,,,,,,,,,,,,,,,,,,,,,80,
103,,,,,,,,,,,,,,,,,,,,,,,,,80,
104,,,,,,,,,,,,,,,,,,,,,,,,,80,
105,TEM,Healthcare,-5.2,15.9,-0.7,5.4,-5.8,1.3,10.6,15.9,15.9,15.9,15.9,15.9,102.9,-25.6,2.1,0.0,,12.8,85.5,49.0,74.0,,83,
106,MSTY,Unknown,9.6,35.0,-3.1,-8.1,-15.6,-19.8,-29.7,-39.1,-39.1,-39.1,-39.1,-39.1,61.4,-18.3,1.7,36.8,,33.3,74.0,45.0,41.0,,105,
