Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend
83,KKR,Asset Management,139.4,31.7,-2.0,-1.9,-2.8,-12.2,-25.5,-37.7,-29.9,-18.6,20.8,139.4,478.9,-17.5,1.3,843.5,10.414595974554278,284.4,94.0,97.0,41.44,141.44,-35,-552.6854040254458,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
84,SNPS,Electronic Design Automation Software,113.1,37.4,4.3,10.4,10.7,8.4,-5.2,-18.8,-33.1,-31.1,-8.0,113.1,309.4,-4.1,1.6,350.2,429.05713446949545,258.1,108.0,112.0,64.55,141.95,12,77.85713446949546,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
85,KTOS,Aerospace & Defense,183.9,30.3,-4.4,-18.0,-31.7,-33.2,-19.1,41.9,89.0,122.2,98.5,183.9,761.1,-66.8,1.5,888.5,0.04757178461293333,328.9,83.0,84.0,27.77,142.17,-35,-148.85242821538708,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
86,WMT,Hypermarkets & Super Centers,120.8,82.5,-4.9,-5.6,-3.5,3.6,8.0,22.3,43.0,69.3,76.2,120.8,152.9,-28.0,1.2,108.2,15.967142653771628,265.8,103.0,106.0,22.3,142.3,36,-0.5328573462283721,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
87,MPC,Oil & Gas Refining & Marketing,190.2,81.6,-2.4,-6.3,9.0,16.0,21.7,22.7,18.1,67.3,167.7,190.2,251.1,-77.8,1.3,134.8,5.138452431274214,335.2,80.0,82.0,26.49,143.49,14,-32.061547568725786,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
88,GLW,Electronic Components,506.1,100.0,15.4,17.2,31.7,65.1,134.4,232.1,325.0,372.3,433.7,506.1,506.5,-58.2,1.2,114.6,1.5,651.1,39.0,40.0,36.22,144.42,37,0.0,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
89,BX,Asset Management,213.7,38.1,-2.4,-4.3,-6.4,-13.9,-25.2,-34.9,-36.7,-34.9,12.5,213.7,591.0,-17.7,1.3,918.4,0.1263035488342796,358.6,72.0,74.0,41.44,146.44,-48,-529.9736964511658,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
90,SHOP,E-commerce Software,449.1,29.9,-7.2,-17.5,-18.3,-27.5,-27.4,-12.9,-7.8,-2.2,-14.3,449.1,1544.3,-16.5,1.3,2105.0,6.819282178143952,594.1,43.0,44.0,70.06,147.06,-66,-768.2807178218561,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
91,QQQ,Asset Management,54.9,82.8,5.1,1.1,0.5,-0.3,1.1,2.7,3.8,8.5,16.5,54.9,67.3,-4.6,1.1,62.0,59.589648352382135,181.8,160.0,150.0,16.86,147.46,52,43.38964835238214,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,
92,WELL,Healthcare REITs,95.0,87.0,-5.4,-4.0,-1.1,1.4,7.0,25.4,49.0,73.3,89.8,95.0,117.6,-51.9,1.1,75.1,6.689076374762722,240.0,114.0,120.0,15.16,148.96,37,-0.41092362523727743,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
93,APH,Electronic Components,238.4,59.0,-14.3,-12.3,-15.5,-15.5,-3.9,27.1,57.3,101.5,151.2,238.4,384.6,-16.3,1.2,341.6,1.5635112611577978e-09,383.3,66.0,68.0,13.15,149.55,-41,-49.29999999843648,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
94,BLDR,Building Materials,42.9,9.8,0.1,-8.5,-22.3,-29.2,-42.3,-62.8,-79.8,-74.0,-30.5,42.9,761.1,-34.7,1.4,2544.3,3326.437528691053,187.9,150.0,158.0,80.33,151.53,9,-433.5624713089469,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
95,RL,Apparel Manufacturing,116.6,79.9,-3.9,-7.2,-7.0,-5.7,2.0,27.3,60.5,106.4,133.4,116.6,164.2,-70.2,1.1,123.8,2.4004542180887523,261.6,106.0,110.0,19.84,152.84,28,-11.499545781911248,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
96,ETN,Electrical Equipment,177.1,78.9,-12.4,-5.1,-0.6,3.2,0.1,-2.5,4.1,41.9,97.0,177.1,227.3,-11.6,1.2,201.4,0.0004057055238341806,322.1,86.0,87.0,14.79,152.99,-28,-46.89959429447617,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
97,AMZN,Internet Retail,60.7,49.2,-0.3,8.1,11.5,9.6,8.6,7.1,13.3,15.4,4.0,60.7,152.6,-27.7,1.3,79.0,13.904250700053652,205.7,137.0,143.0,15.89,153.89,21,-26.29574929994635,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
98,PGR,Property & Casualty Insurance,133.1,43.5,-4.8,-8.6,-11.8,-8.0,-18.7,-25.5,-19.3,2.7,23.8,133.1,319.6,-10.0,1.4,483.7,2.0461634050176802,278.0,97.0,100.0,40.89,154.89,-33,-218.4538365949823,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
99,LYV,Entertainment,38.6,44.1,2.2,-2.4,-1.5,2.5,-3.3,4.2,9.1,2.6,4.4,38.6,117.4,-22.9,1.3,108.2,84.83047792315584,183.6,156.0,164.0,31.05,156.85,47,44.93047792315584,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,
100,GRMN,Scientific & Technical Instruments,121.3,70.7,-5.0,-7.4,-3.1,3.1,-1.2,0.3,19.7,34.0,41.7,121.3,174.5,-6.4,1.2,175.5,0.030169082536932675,266.3,101.0,104.0,19.26,157.06,-6,-44.06983091746307,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
101,COST,Hypermarkets & Super Centers,119.7,61.6,-2.9,-7.0,-5.2,-0.9,-7.7,-12.3,-5.2,9.9,35.7,119.7,205.0,-17.8,1.3,234.4,0.07055596247983717,264.7,105.0,108.0,25.0,157.2,-29,-88.52944403752015,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
102,CBOE,Financial Data & Stock Exchanges,103.3,100.0,0.0,8.0,12.7,20.8,24.7,36.2,45.0,76.8,92.7,103.3,103.6,-55.4,1.2,35.1,4.2,248.3,111.0,116.0,17.78,157.38,45,0.10000000000000053,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
103,DECK,Footwear & Accessories,138.8,22.2,-0.9,-7.9,-15.0,-8.0,-16.9,-42.3,-51.4,-37.3,-10.4,138.8,734.1,-30.0,1.5,1076.0,58.27842663989509,283.8,95.0,98.0,75.89,157.89,-25,-1192.221573360105,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
104,ON,Semiconductors,156.0,52.1,-1.3,25.6,41.1,62.9,78.2,55.9,23.3,12.2,71.0,156.0,342.5,-46.0,1.7,1.4,10.078159364408508,301.0,92.0,94.0,28.58,158.18,77,-33.521840635591495,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
105,GEV,Electrical Equipment,210.6,77.6,-5.3,-0.4,11.8,34.2,54.9,177.8,,,,210.6,230.7,-7.2,1.3,131.4,0.0208652663464442,235.6,117.0,75.0,19.5,159.5,2,-20.179134733653555,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
106,KEYS,Electronic Test & Measurement,217.1,96.1,-3.9,5.8,20.3,44.6,72.2,87.4,83.1,62.3,70.7,217.1,226.7,-14.6,3.1,44.0,0.7823355292447466,362.1,70.0,73.0,35.08,163.28,35,-3.5176644707552533,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
107,JCI,Building Products,151.9,83.5,-9.6,-7.6,-3.9,2.7,8.9,31.6,48.3,57.4,102.5,151.9,189.0,-32.8,1.1,124.4,0.015209984817449958,296.9,93.0,95.0,22.17,163.37,6,-14.58479001518255,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,
108,HLT,Lodging,87.2,74.2,-5.1,-6.4,-4.7,0.3,1.6,4.1,11.5,25.8,43.3,87.2,125.4,-21.3,1.2,105.2,0.031589261594083366,232.2,121.0,125.0,11.61,163.61,3,-25.76841073840592,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
109,VLO,Oil & Gas Refining & Marketing,110.4,77.4,-5.7,-8.7,5.0,17.4,36.2,40.4,36.9,62.4,106.9,110.4,167.2,-81.9,1.5,37.3,3.1794649543795255,255.4,110.0,114.0,26.19,165.59,36,-2.5205350456204747,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
110,CMI,Industrial Machinery,193.6,90.3,-4.9,6.0,7.9,19.1,46.9,70.4,95.7,122.4,145.7,193.6,218.1,-35.6,1.2,75.0,0.019023782230091314,338.6,78.0,80.0,29.22,167.62,26,-5.480976217769909,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
111,WAB,Rail Equipment,56.8,82.5,-3.2,-5.4,-2.2,6.8,10.7,13.8,30.0,62.7,88.2,56.8,82.8,-63.6,1.2,36.2,5.574150088731881,201.8,141.0,147.0,20.06,169.26,38,-0.9258499112681191,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
112,PHM,Residential Construction,88.1,39.8,-3.6,-8.0,-12.6,-12.1,-14.4,-23.4,-25.2,10.3,31.4,88.1,254.9,-29.3,1.2,312.3,4.384075397568809,233.1,120.0,124.0,45.33,170.33,-22,-179.81592460243118,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
113,SYM,Industrial Machinery,119.2,26.7,-9.1,-15.4,-13.3,-23.5,-2.7,29.4,6.4,113.0,,119.2,420.8,-29.7,1.7,403.3,2.3393697334306145,179.9,164.0,109.0,43.58,173.38,-34,-123.96063026656938,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
114,MCK,Healthcare Distribution,130.0,53.2,-13.6,-20.0,-22.7,-21.3,-19.7,-13.1,-9.1,29.4,97.0,130.0,285.1,-46.0,1.1,350.2,0.0013868367397862013,275.0,98.0,101.0,38.33,173.53,-44,-80.19861316326022,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
115,HUBB,Electrical Components & Equipment,121.1,71.1,-8.4,-9.8,-8.9,-3.7,0.4,-0.3,-1.0,31.8,72.8,121.1,180.6,-24.9,1.3,154.6,0.002903789437951084,266.1,102.0,105.0,33.33,176.73,-20,-41.99709621056205,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
116,META,Internet Content & Information,42.9,51.3,-2.0,-4.8,-11.1,-12.6,-21.3,-21.5,-8.6,39.9,34.2,42.9,170.6,-91.5,1.2,211.2,4.971228059881364,187.8,151.0,158.0,38.33,178.53,1,-79.22877194011863,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
117,BAESY,Aerospace & Defense,127.7,68.2,-8.0,-16.4,-14.4,-5.2,-8.5,11.0,21.1,72.7,123.6,127.7,218.5,-65.9,1.2,199.3,2.5506403665904212e-06,272.6,99.0,102.0,27.93,178.73,-18,-34.89999744935963,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
118,INSM,Biotechnology,173.7,34.0,-18.1,-38.7,-39.7,-46.3,-32.6,-2.6,78.9,145.7,146.0,173.7,673.7,-82.7,1.2,962.4,3.7553432138006602e-06,318.6,88.0,90.0,48.51,179.91,-64,-146.49999624465678,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
119,BK,Asset Servicing,93.8,82.5,-7.9,-4.7,-1.3,3.5,11.6,34.3,66.3,90.6,110.4,93.8,125.6,-53.4,1.1,67.3,2.9557970011260665e-05,238.8,116.0,121.0,14.74,180.94,13,-3.499970442029989,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,
120,491010.KS,Infrastructure,92.5,93.3,6.5,15.5,25.0,37.0,65.2,,,,,92.5,68.0,-15.5,1.7,11.7,12.270391923788733,112.1,252.0,122.0,17.5,181.9,51,11.770391923788733,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
121,CEG,Electric Utilities,109.3,39.6,-3.8,-3.8,-5.3,-13.5,-16.8,-6.6,32.0,,,109.3,236.9,0.0,1.3,382.9,0.0009335348491495541,164.9,176.0,115.0,29.22,182.02,-48,-170.39906646515087,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
122,MSFT,Software,64.1,35.7,-2.4,-1.2,-3.6,-12.6,-22.9,-27.5,-35.2,-35.2,-27.5,64.1,201.5,-12.1,1.3,373.7,6.226346032190894,209.1,135.0,140.0,58.07,183.07,-20,-217.07365396780912,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
123,CAH,Healthcare Distribution,113.0,63.8,-9.2,-17.1,-20.6,-18.8,-10.3,10.1,18.4,80.1,121.7,113.0,224.4,-81.7,1.1,201.1,5.592791169939046e-07,258.0,109.0,113.0,28.04,184.44,-13,-31.899999440720883,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
124,LITE,Communication Equipment,1303.1,89.8,-10.2,-0.8,36.0,113.7,448.4,892.2,1141.9,1082.7,1061.1,1303.1,1463.0,-109.6,1.6,286.3,-0.03356116556850301,1448.1,11.0,12.0,27.73,185.53,-27,5.566438834431497,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
125,CBRE,Real Estate Services,10.0,36.8,2.1,-1.5,-8.0,-11.2,-14.2,-10.6,-4.6,-11.0,-3.1,10.0,80.4,-30.4,1.3,125.9,118.33381672517054,154.9,185.0,192.0,55.33,186.93,35,61.53381672517054,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
126,TJX,Apparel Retail,33.4,63.0,-10.0,-11.2,-9.8,-7.6,-5.4,-1.9,1.1,18.2,22.1,33.4,77.3,-40.2,1.2,69.3,1.2070203583056591,178.4,166.0,173.0,22.4,187.2,22,-13.192979641694341,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
127,FSLR,Solar Energy,52.4,32.5,1.8,-0.4,-1.4,-11.5,-2.1,-9.4,-19.9,-0.9,28.4,52.4,269.7,-51.3,1.6,174.3,198.23784635994951,197.4,145.0,152.0,79.78,187.98,23,38.537846359949526,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,
128,NFLX,Broadcasting & Cable TV,57.0,37.6,-6.0,-14.1,-11.6,-17.2,-31.1,-24.5,-8.8,21.4,3.4,57.0,279.9,-76.6,1.4,433.7,0.10689315031889605,201.9,140.0,146.0,49.78,188.38,-44,-156.29310684968112,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
129,JPM,Diversified Banks,77.3,65.1,-10.8,-8.0,-7.6,-9.4,-10.4,-0.9,13.6,32.3,46.6,77.3,131.1,-22.3,1.1,150.1,0.0007979141007669824,222.2,128.0,132.0,30.79,189.39,-10,-28.099202085899236,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
130,ORLY,Auto Parts,61.5,54.4,-8.8,-8.9,-9.6,-10.2,-17.0,-15.3,-18.9,-5.0,17.6,61.5,154.4,-48.4,1.2,197.9,0.06519207900783101,206.5,136.0,141.0,41.44,190.04,-15,-60.33480792099217,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
131,HCA,Hospitals,77.1,50.2,-1.9,-11.4,-16.4,-16.6,-11.8,-7.9,-8.2,-1.7,26.9,77.1,180.8,-26.7,1.3,202.0,1.4596011719386148,222.1,129.0,133.0,52.89,190.69,-11,-70.94039882806139,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL,,,,
132,CRH,Building Materials,78.3,64.3,-5.4,-4.6,-8.9,-11.3,-9.4,-5.2,6.4,44.5,67.3,78.3,147.4,-45.2,1.2,154.4,0.0003917519916991997,223.2,127.0,131.0,35.52,194.52,-6,-40.7996082480083,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
133,KMI,Oil & Gas Midstream,57.2,65.6,-9.2,-11.4,-9.6,-1.4,-2.8,3.2,14.2,34.1,58.7,57.2,118.9,-59.1,1.2,94.6,0.0016263558974820489,202.2,139.0,145.0,28.21,195.41,1,-19.29837364410252,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
134,MELI,Internet Retail,98.1,19.3,-9.1,-15.8,-19.2,-24.5,-37.4,-40.8,-44.8,-44.0,-44.9,98.1,549.4,-11.6,1.3,1308.9,0.0026831434616669306,243.1,113.0,119.0,66.12,196.72,-59,-594.5973168565383,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
135,RSG,Environmental Services,11.5,12.8,-8.8,-13.7,-15.3,-14.3,-24.5,-29.3,-31.9,-26.4,-18.1,11.5,149.9,-8.6,1.6,654.4,0.6635099632816691,156.4,183.0,189.0,46.44,196.84,-30,-303.2364900367183,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
136,PM,Tobacco,17.5,60.1,1.2,-1.7,-7.2,-1.5,-6.4,8.6,22.0,28.1,41.3,17.5,67.0,-56.2,1.3,48.5,1.726395268805151,162.4,178.0,184.0,27.9,196.9,38,1.6263952688051508,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
137,CTAS,Commercial Services,55.9,25.8,-4.4,-9.7,-15.6,-16.4,-28.0,-35.8,-37.0,-28.1,-17.0,55.9,229.6,-4.0,1.3,597.3,0.00032027370492958957,200.9,143.0,149.0,46.44,198.44,-56,-369.1996797262951,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
138,PL,Aerospace & Defense,742.5,94.9,5.1,9.0,30.5,88.3,320.9,811.9,950.4,751.4,,742.5,769.7,-88.8,1.3,189.6,-2.577882491548684,802.3,29.0,26.0,12.5,198.5,-49,-0.8778824915486843,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
139,SYF,Consumer Finance,32.4,57.6,-9.2,-5.7,-4.4,-8.4,-6.7,0.5,21.0,26.1,41.8,32.4,104.4,-64.4,1.3,84.4,0.6547261469135148,177.3,168.0,175.0,34.94,200.94,13,-14.245273853086486,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
140,MAR,Lodging,37.2,73.9,-6.1,-4.8,-2.0,4.7,9.5,9.6,9.2,23.7,35.3,37.2,68.0,-49.0,1.3,25.5,0.02177096291545454,182.2,159.0,168.0,27.56,203.16,13,-6.5782290370845455,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
141,AIZ,Insurance - Property & Casualty,9.5,36.8,3.4,-0.3,-2.4,-2.2,-1.5,-4.6,-3.2,-5.8,-3.1,9.5,67.4,-23.8,1.4,42.2,44.82484385931526,154.4,186.0,193.0,55.33,203.53,37,9.124843859315256,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,
142,OKE,Oil & Gas Midstream,113.4,49.4,-7.8,-11.6,-6.3,2.0,-1.8,-15.4,-16.9,-4.8,49.9,113.4,292.4,-60.3,1.4,265.4,0.11433947432605845,258.4,107.0,111.0,74.33,204.53,-73,-123.88566052567394,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
143,NUE,Steel,103.3,70.1,-1.6,8.3,14.8,24.1,39.1,34.1,14.9,14.0,84.6,103.3,169.7,-51.6,1.6,20.3,3.2010809894240215,248.3,111.0,116.0,65.95,207.95,29,-11.19891901057598,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
144,CF,Fertilizers & Agricultural Chemicals,81.4,49.7,-9.9,-15.6,-1.0,16.1,16.6,18.3,12.5,8.1,49.9,81.4,221.2,-55.7,1.7,82.8,1.4397936099800051e-08,226.4,126.0,130.0,34.63,210.23,-9,-23.999999985602063,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
145,WRB,Property & Casualty Insurance,21.2,30.1,-6.1,-7.7,-10.5,-12.7,-19.9,-18.4,-16.1,-9.8,-2.4,21.2,107.3,-27.7,1.4,206.6,78.79311254088304,166.1,175.0,182.0,84.78,210.98,18,-9.506887459116953,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
146,DE,Agricultural & Construction Machinery,85.3,54.9,-4.1,-7.3,-7.1,2.7,0.8,4.8,-1.6,-10.9,16.0,85.3,162.8,-9.5,1.3,149.4,0.0022237251406722,230.3,122.0,126.0,56.86,211.06,-13,-46.797776274859324,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
147,AXP,Consumer Finance,43.0,46.6,-5.8,-5.6,-8.3,-13.7,-14.3,-12.3,-0.8,7.6,21.6,43.0,125.3,-28.1,1.2,173.8,1.3603090064827975e-06,188.0,149.0,157.0,38.33,212.93,-26,-56.599998639690995,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
148,PKG,Packaging & Containers,22.0,45.5,1.9,-2.8,-4.6,-0.3,-2.2,-8.4,-6.1,1.9,13.4,22.0,85.1,-30.1,1.2,66.2,91.37173363293117,167.0,174.0,181.0,79.22,215.02,36,41.171733632931165,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,
149,ALNY,Biotechnology,5.7,23.2,-2.5,-12.8,-15.9,-26.4,-30.9,-18.8,-13.9,-16.3,-8.9,5.7,206.0,-54.2,1.4,380.8,0.0026974464331321296,150.6,190.0,196.0,50.89,219.69,-18,-129.19730255356686,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
150,NTAP,Diversified Technology,5.7,30.8,4.7,3.0,8.4,4.1,1.1,-9.5,-8.5,-7.4,-0.3,5.7,108.6,-39.4,1.6,30.9,84.33706516139428,150.7,189.0,196.0,74.67,219.87,51,-4.062934838605727,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,
151,COR,Biotechnology,57.9,36.5,-21.9,-23.4,-29.4,-30.5,-30.6,-25.9,-27.0,-9.7,24.8,57.9,218.4,-33.7,1.2,413.6,2.8247371682271896e-10,202.8,138.0,144.0,54.78,220.58,-47,-84.79999999971753,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
152,COIN,Financial Data & Stock Exchanges,0.6,14.7,0.8,3.3,2.6,-12.9,-29.6,-34.3,-8.2,2.8,,0.6,213.9,-58.5,1.6,0.0,405.0958621153451,60.4,373.0,206.0,46.83,221.43,37,-108.10413788465496,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,
153,AMP,Asset Management,73.3,40.3,-2.7,-4.3,-8.8,-8.4,-17.1,-25.4,-27.1,-19.6,18.5,73.3,218.6,-24.3,1.3,330.7,0.007531736196814573,218.3,132.0,136.0,75.33,221.53,-29,-189.09246826380317,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
154,PCAR,Farm & Heavy Construction Machinery,31.7,48.0,-6.4,-9.6,-12.3,-4.9,-0.7,-5.4,-9.3,12.9,20.7,31.7,112.5,-42.1,1.4,80.7,0.10136738041826603,176.7,169.0,176.0,54.22,224.22,7,-36.098632619581736,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
155,ISRG,Health Care Equipment,4.7,9.1,-5.9,-9.8,-13.8,-19.6,-24.5,-31.9,-32.2,-28.4,-30.2,4.7,156.3,-10.3,1.6,875.6,0.001842776886121519,149.7,191.0,200.0,57.89,224.49,-41,-498.7981572231139,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
156,MSCI,Financial Index & Analytics,56.3,21.7,-2.5,-3.2,-5.2,-4.9,-8.7,-14.8,-25.8,-41.5,-42.0,56.3,285.4,-7.2,1.3,358.1,4.611474963578429,201.2,142.0,148.0,93.81,225.01,-12,-274.8885250364216,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
157,AJG,Insurance Brokers,-24.2,0.4,-0.2,-13.7,-18.6,-23.0,-38.2,-49.7,-59.0,-60.6,-54.1,-24.2,215.4,-24.8,1.8,0.0,1783.6996880525548,120.7,234.0,253.0,81.2,227.4,-1,-11980.200311947445,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
158,ODFL,Trucking,75.7,32.6,-6.5,-9.6,-5.2,9.2,10.1,-7.6,-26.8,-37.1,-19.7,75.7,254.8,-15.5,1.7,184.8,0.11166709090639874,220.7,130.0,134.0,83.05,227.65,-20,-159.0883329090936,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
159,HIG,Insurance - Diversified,23.9,59.0,-10.2,-9.8,-10.3,-9.3,-12.3,-12.1,-5.1,5.0,24.3,23.9,77.8,-52.8,1.2,87.6,5.1211320092096195e-05,168.9,172.0,179.0,42.78,228.58,-2,-23.399948788679907,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
160,Q,Technology,43.1,100.0,6.1,43.7,45.6,,,,,,,43.1,46.3,-16.0,1.7,5.3,5.3,43.4,421.0,156.0,17.5,228.9,42,0.0,,,,,,,,
161,C,Diversified Banks,84.1,82.6,-6.1,-3.8,0.4,4.7,16.4,37.9,68.1,85.9,89.4,84.1,114.7,-58.5,1.2,47.5,-1.0648552528416573e-05,229.1,123.0,127.0,30.13,230.13,-6,0.3999893514474716,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,
162,GLD,Gold (ETF),65.8,88.2,-4.6,1.7,10.0,19.1,29.4,52.4,64.6,77.9,73.2,65.8,82.5,-58.5,1.5,1.3,-7.914493114814087e-09,190.8,148.0,139.0,29.22,230.82,7,8.199999992085505,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,
163,ABBV,Biotechnology,38.0,45.0,-9.0,-11.8,-15.1,-15.3,-15.8,-16.6,-16.6,-12.3,8.6,38.0,115.5,-24.8,1.2,169.4,3.038581009779484e-10,182.9,158.0,167.0,45.89,230.89,-23,-56.89999999969614,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,
