Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend
83,TPL,Homebuilding,449.4,49.1,-6.9,-15.1,-12.9,4.7,0.8,-1.0,20.6,34.4,130.9,449.4,919.6,-5.5,1.4,982.2,2.093573421822948e-06,592.4,47.0,47.0,21.39,136.39,-66,-350.6999979064266,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
84,COST,Hypermarkets & Super Centers,122.9,63.0,-1.5,-5.8,-4.0,0.3,-6.5,-10.9,-3.6,11.7,38.0,122.9,205.0,-17.8,1.3,229.3,9.053957589258545,265.8,104.0,108.0,20.0,138.0,-12,-79.54604241074145,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
85,STLD,Steel,330.8,94.7,-4.8,7.9,13.6,22.8,41.2,47.1,47.3,86.9,235.9,330.8,352.4,-47.6,1.3,176.3,0.47483232264597414,473.8,55.0,56.0,24.78,140.18,1,-32.52516767735403,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
86,PHM,Residential Construction,88.1,39.8,-3.6,-7.7,-12.3,-11.8,-14.1,-23.0,-24.8,10.5,31.6,88.1,254.9,-29.3,1.2,312.5,200.28317101178615,231.0,122.0,127.0,45.33,140.53,4,16.083171011786163,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
87,GRMN,Scientific & Technical Instruments,126.0,73.3,-2.4,-5.8,-1.4,4.9,0.6,2.3,22.1,36.8,44.9,126.0,174.5,-6.4,1.2,169.3,7.640226155155963,269.0,102.0,106.0,18.36,140.96,7,-36.45977384484404,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
88,APO,Asset Management,176.5,42.5,-2.8,0.3,1.4,-4.0,-13.6,-23.6,-19.4,7.1,40.3,176.5,428.2,-9.1,1.3,579.8,0.3851355465489101,319.5,88.0,89.0,25.44,141.64,-45,-311.7148644534511,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
89,COHR,,491.3,87.3,-4.2,6.3,18.5,51.6,141.1,214.4,340.5,372.7,415.6,491.3,574.7,-81.6,1.6,135.6,0.16039603141281386,634.3,39.0,40.0,29.22,143.02,19,-4.739603968587186,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,
90,SNPS,Electronic Design Automation Software,107.3,35.5,2.4,8.7,9.0,6.8,-6.7,-20.1,-34.3,-32.6,-10.4,107.3,309.4,-4.1,1.6,369.2,416.40434858679146,250.2,110.0,115.0,64.54,143.74,6,65.20434858679147,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
91,GLW,Electronic Components,489.9,100.0,15.4,15.1,29.2,61.8,129.3,224.4,314.8,360.7,420.1,489.9,490.3,-58.2,1.2,113.6,1.5,632.9,40.0,41.0,36.22,143.82,34,0.0,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
92,HLT,Lodging,92.9,78.1,-1.2,-4.4,-2.7,2.4,3.8,6.5,14.3,29.2,47.4,92.9,125.4,-21.3,1.2,99.9,12.117937923278353,235.9,119.0,124.0,11.55,144.35,19,-13.682062076721648,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
93,GEV,Electrical Equipment,213.4,79.1,-3.8,1.0,13.3,35.8,56.7,180.4,,,,213.4,230.7,-7.2,1.3,128.6,1.6244789201611762,237.3,117.0,74.0,17.5,144.9,14,-18.575521079838822,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
94,FCX,Copper Mining,116.3,60.2,7.4,-3.5,-7.4,7.6,18.8,14.3,6.7,-2.5,74.7,116.3,208.6,-56.5,1.7,90.9,100.81155723097692,259.2,108.0,113.0,36.04,145.04,36,49.01155723097692,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
95,ETN,Electrical Equipment,175.5,78.3,-13.0,-5.1,-0.7,3.2,0.0,-2.6,4.0,41.5,96.1,175.5,227.3,-11.6,1.2,202.9,0.07083055089699691,318.4,89.0,90.0,14.79,146.39,-27,-46.829169449103,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
96,BX,Asset Management,210.3,37.5,-3.0,-4.7,-6.7,-14.1,-25.3,-35.0,-36.7,-35.0,11.7,210.3,591.0,-17.7,1.3,934.4,0.6608552315292363,353.3,72.0,76.0,41.44,146.44,-55,-529.4391447684708,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
97,381180.KS,Asset Management,175.4,100.0,10.4,19.7,27.5,38.5,69.8,87.7,115.4,173.9,,175.4,157.0,-10.3,1.6,42.8,6.6,234.0,120.0,91.0,12.5,146.5,30,-1.5999999999999996,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
98,MSFT,Software,70.3,38.6,0.5,1.1,-1.3,-10.4,-20.7,-25.2,-32.6,-32.2,-23.8,70.3,201.5,-12.1,1.3,346.0,263.3065267102705,213.3,135.0,139.0,56.02,150.02,4,40.006526710270464,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
99,WMB,Oil & Gas Midstream,179.8,87.2,-5.3,-6.7,-3.4,6.8,9.4,26.4,53.4,103.5,167.9,179.8,215.4,-57.9,1.1,153.8,0.020936459332181998,323.6,85.0,86.0,15.05,150.05,-6,-24.079063540667818,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
100,AMZN,Internet Retail,61.0,49.4,-0.1,8.3,11.7,9.8,8.9,7.4,13.6,15.7,4.4,61.0,152.6,-27.7,1.3,78.7,31.786335165454155,204.0,141.0,148.0,15.89,150.69,18,-8.413664834545848,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
101,HUBB,Electrical Components & Equipment,123.4,72.2,-7.3,-8.8,-7.9,-2.8,1.4,0.8,0.3,33.3,74.6,123.4,180.6,-24.9,1.3,152.3,0.840534915098676,266.4,103.0,107.0,17.32,151.52,-6,-41.15946508490132,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
102,MCK,Healthcare Distribution,141.5,56.7,-10.1,-16.9,-19.7,-18.3,-16.3,-9.3,-4.7,35.5,105.7,141.5,285.1,-46.0,1.1,328.6,4.4540202978179755,284.5,97.0,100.0,38.33,152.93,-32,-75.74597970218203,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
103,BLDR,Building Materials,52.4,11.0,1.3,-5.1,-19.2,-26.2,-39.5,-60.3,-77.1,-70.4,-24.8,52.4,761.1,-34.7,1.4,2273.5,2982.0892219916605,195.3,148.0,154.0,80.33,152.93,0,-777.9107780083395,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
104,JCI,Building Products,153.2,84.0,-9.1,-6.9,-3.2,3.4,9.6,32.3,49.0,58.3,103.5,153.2,189.0,-32.8,1.1,123.3,1.094408375587347,296.1,93.0,95.0,22.16,152.96,9,-13.505591624412652,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
105,ON,Semiconductors,148.0,50.1,-3.3,23.1,38.3,59.5,74.3,52.4,20.4,9.2,66.0,148.0,342.5,-46.0,1.7,0.9,30.88607351569472,291.0,96.0,98.0,28.64,153.04,76,-12.713926484305283,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
106,QQQ,Asset Management,54.9,82.8,5.1,1.1,0.5,-0.3,1.1,2.7,3.8,8.5,16.5,54.9,67.3,-4.6,1.1,62.0,59.589648352382135,181.8,164.0,151.0,16.86,153.06,37,43.38964835238214,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,
107,INSM,Biotechnology,190.7,36.2,-15.9,-35.3,-36.4,-43.2,-28.7,2.8,87.8,157.9,159.6,190.7,673.7,-82.7,1.2,903.6,0.11054562910763778,333.7,80.0,82.0,41.15,154.75,-53,-146.38945437089237,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
108,WAB,Rail Equipment,63.5,87.0,1.3,-3.0,0.2,9.4,13.5,16.8,33.8,67.5,94.1,63.5,82.8,-63.6,1.2,34.2,32.383688749938784,207.2,137.0,143.0,19.24,155.84,41,25.883688749938784,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
109,KTOS,Aerospace & Defense,179.3,29.8,-4.9,-18.5,-31.9,-33.5,-19.6,40.3,86.6,119.2,95.6,179.3,761.1,-66.8,1.5,902.5,9.428003589197205e-05,322.3,86.0,87.0,27.87,156.27,-59,-148.89990571996412,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
110,NFLX,Broadcasting & Cable TV,61.6,38.9,-4.7,-12.5,-9.9,-15.5,-29.5,-22.6,-6.5,24.3,6.6,61.6,279.9,-76.6,1.4,419.5,54.81688584363848,204.6,140.0,147.0,45.33,156.73,-25,-101.58311415636152,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
111,META,Internet Content & Information,48.3,53.4,0.1,-2.7,-9.1,-10.6,-19.3,-19.3,-5.9,43.6,38.3,48.3,170.6,-91.5,1.2,203.2,88.16757860394328,191.2,152.0,157.0,38.33,156.93,6,3.9675786039432808,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
112,CTAS,Commercial Services,63.4,29.0,-1.2,-7.0,-13.0,-13.8,-25.5,-33.2,-34.0,-24.4,-12.3,63.4,229.6,-4.0,1.3,532.2,33.055182538974606,206.4,138.0,144.0,46.44,159.24,-31,-336.14481746102535,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
113,LYV,Entertainment,44.9,48.6,6.7,0.1,1.0,5.0,-0.7,7.1,12.5,6.4,8.8,44.9,117.4,-22.9,1.3,98.2,78.14920969245581,187.9,157.0,163.0,28.23,159.83,33,38.249209692455814,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,
114,CMI,Industrial Machinery,197.8,92.0,-3.2,7.4,9.4,20.6,48.7,72.4,97.9,125.1,148.8,197.8,218.1,-35.6,1.2,73.3,0.6182611173123069,340.7,77.0,80.0,29.22,161.02,22,-4.881738882687693,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
115,KEYS,Electronic Test & Measurement,212.4,94.1,-5.9,5.0,19.3,43.3,70.5,85.4,81.0,60.4,68.5,212.4,226.7,-14.6,3.1,44.6,1.4301602649399865,355.4,71.0,75.0,35.12,161.32,26,-2.8698397350600136,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
116,ORLY,Auto Parts,68.8,58.0,-5.2,-6.3,-7.0,-7.6,-14.4,-12.4,-15.7,-1.0,22.8,68.8,154.4,-48.4,1.2,185.8,42.81211827273486,211.8,136.0,140.0,41.44,163.04,-1,-17.58788172726514,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
117,JPM,Diversified Banks,83.7,69.3,-6.6,-5.7,-5.4,-7.2,-8.0,1.7,16.8,36.2,51.3,83.7,131.1,-22.3,1.1,140.9,1.3981365442105849,226.7,126.0,131.0,23.66,164.26,2,-26.701863455789418,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
118,PL,Aerospace & Defense,656.0,84.9,-4.9,-1.5,18.0,70.1,279.5,721.9,845.6,664.0,,656.0,769.7,-88.8,1.3,210.0,-0.0011956404106934933,714.5,33.0,31.0,12.9,167.3,-29,1.6988043595893065,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
119,OKE,Oil & Gas Midstream,118.4,50.8,-6.4,-9.9,-4.6,3.8,0.1,-13.5,-14.7,-2.2,53.4,118.4,292.4,-60.3,1.4,258.6,69.05796325050527,261.4,106.0,110.0,69.33,169.33,-50,-54.94203674949473,EARLY_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
120,WELL,Healthcare REITs,99.1,89.4,-3.0,-2.6,0.3,2.9,8.6,27.3,51.3,76.1,93.1,99.1,117.6,-51.9,1.1,72.7,0.008976202075918248,242.9,113.0,118.0,14.51,169.71,9,-7.091023797924081,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
121,CBOE,Financial Data & Stock Exchanges,95.4,95.0,-5.0,5.6,10.1,18.0,21.7,32.7,40.9,71.4,86.2,95.4,103.6,-55.4,1.2,36.8,0.27174408853094645,238.4,115.0,121.0,17.78,170.38,26,-3.828255911469053,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
122,BK,Asset Servicing,96.3,83.9,-6.5,-3.7,-0.2,4.5,12.7,35.5,67.7,92.3,112.4,96.3,125.6,-53.4,1.1,65.9,0.005626233987201931,239.3,114.0,120.0,14.71,172.71,10,-3.494373766012798,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,
123,BAESY,Aerospace & Defense,135.3,70.9,-5.3,-14.1,-12.1,-2.8,-6.0,14.0,24.7,77.5,129.8,135.3,218.5,-65.9,1.2,191.4,0.0019869634053676774,278.2,100.0,104.0,27.79,173.19,-24,-34.898013036594634,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
124,TPR,Luxury Goods,199.9,70.6,-10.8,-15.6,-14.2,-5.7,9.9,72.6,122.7,160.1,255.8,199.9,323.5,-95.4,1.1,219.7,1.792771603846036e-08,342.9,75.0,78.0,30.02,173.22,-18,-14.499999982072284,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
125,SHOP,E-commerce Software,458.9,30.5,-6.6,-15.7,-16.5,-25.7,-25.5,-10.7,-5.2,0.8,-10.8,458.9,1544.3,-16.5,1.3,2064.0,8.706325173698275e-07,601.9,45.0,46.0,60.59,173.79,-101,-775.0999991293675,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
126,CAH,Healthcare Distribution,118.2,65.4,-7.6,-15.4,-19.0,-17.2,-8.5,12.2,20.9,83.5,126.0,118.2,224.4,-81.7,1.1,196.0,0.0012551898455375314,261.1,107.0,111.0,27.94,176.14,-16,-31.89874481015446,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
127,RL,Apparel Manufacturing,113.6,78.6,-5.2,-7.7,-7.5,-6.3,1.4,26.2,58.8,104.0,130.5,113.6,164.2,-70.2,1.1,125.7,0.00022937038762998682,256.6,109.0,114.0,19.9,176.3,-4,-13.89977062961237,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
128,DE,Agricultural & Construction Machinery,90.6,58.0,-1.0,-5.4,-5.2,4.7,2.9,7.0,0.9,-8.1,19.6,90.6,162.8,-9.5,1.4,141.3,10.676398481940494,233.6,121.0,125.0,47.8,177.6,5,-36.1236015180595,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
129,WMT,Hypermarkets & Super Centers,121.1,82.6,-4.8,-5.4,-3.2,3.9,8.3,22.5,43.2,69.5,76.4,121.1,152.9,-28.0,1.2,107.9,3.9847185367588446e-05,264.8,105.0,109.0,22.3,181.1,-7,-16.499960152814634,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
130,SYM,Industrial Machinery,142.7,32.1,-3.7,-7.2,-5.0,-16.0,7.1,42.5,19.0,135.9,,142.7,420.8,-29.7,1.7,334.9,0.002382350813254679,202.1,144.0,99.0,36.23,181.43,-51,-126.29761764918675,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
131,KMI,Oil & Gas Midstream,60.3,67.3,-7.5,-10.2,-8.4,-0.2,-1.5,4.7,15.9,36.0,61.1,60.3,118.9,-59.1,1.2,92.2,0.9150854931883199,203.2,142.0,149.0,28.14,182.54,3,-18.384914506811683,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
132,PM,Tobacco,18.0,60.6,1.7,-1.5,-7.0,-1.2,-6.1,8.8,22.3,28.4,41.7,18.0,67.0,-56.2,1.3,47.7,24.57715153658561,161.8,181.0,187.0,27.89,183.29,42,24.47715153658561,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,
133,MSI,Public Safety Technology,70.5,41.9,-2.8,-7.0,-7.2,-2.2,-10.7,-18.7,-18.5,-8.3,6.6,70.5,183.0,-10.2,1.3,250.8,59.953504933799906,213.5,134.0,138.0,70.89,184.09,-5,-82.9464950662001,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
134,MAR,Lodging,38.3,74.9,-5.1,-4.2,-1.5,5.2,10.0,10.2,9.8,24.4,36.1,38.3,68.0,-49.0,1.3,25.1,1.3845483427623335,181.3,165.0,171.0,20.54,187.54,19,-5.215451657237666,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
135,HCA,Hospitals,74.6,48.9,-3.2,-11.9,-16.8,-17.0,-12.3,-8.5,-8.9,-2.6,25.3,74.6,180.8,-26.7,1.3,207.2,3.358785464555563,217.5,132.0,136.0,52.89,187.69,-15,-69.04121453544444,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
136,CRH,Building Materials,77.1,63.7,-6.0,-4.8,-9.0,-11.4,-9.5,-5.3,6.1,43.7,66.3,77.1,147.4,-45.2,1.2,155.8,0.019420941970484315,220.0,131.0,135.0,35.53,189.73,-10,-40.78057905802951,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
137,LITE,Communication Equipment,1285.9,88.7,-11.3,-1.2,35.1,111.8,442.3,880.6,1127.2,1068.6,1047.1,1285.9,1463.0,-109.6,1.6,286.7,-0.7880897217615135,1428.9,11.0,11.0,27.73,190.13,-40,4.811910278238486,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
138,AXP,Consumer Finance,47.5,49.5,-2.9,-3.9,-6.6,-12.0,-12.5,-10.4,1.5,10.3,24.9,47.5,125.3,-28.1,1.2,163.8,0.10873793488158168,190.4,154.0,159.0,31.27,191.47,-17,-56.49126206511842,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
139,CBRE,Real Estate Services,12.6,39.3,4.6,-0.3,-6.9,-10.1,-13.1,-9.4,-3.1,-9.3,-1.0,12.6,80.4,-30.4,1.3,118.0,112.01278415321583,155.6,186.0,191.0,55.33,192.73,21,55.212784153215836,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
140,CF,Fertilizers & Agricultural Chemicals,93.8,54.1,-5.5,-11.8,3.3,21.0,21.7,23.8,18.4,14.7,59.0,93.8,221.2,-55.7,1.7,76.0,0.0028897135988165627,236.8,118.0,123.0,33.55,193.95,-5,-23.997110286401185,EARLY_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
141,ISRG,Health Care Equipment,8.6,11.4,-3.6,-8.2,-12.2,-18.0,-22.9,-30.2,-30.2,-26.1,-27.5,8.6,156.3,-10.3,1.6,701.1,16.919873109351705,151.6,190.0,196.0,57.89,195.29,-27,-481.8801268906483,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
142,FSLR,Solar Energy,47.1,30.8,0.1,-2.1,-3.1,-13.0,-3.9,-11.1,-21.6,-3.5,24.7,47.1,269.7,-51.3,1.6,184.0,181.49243727511293,190.1,155.0,160.0,79.78,195.38,8,21.792437275112945,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,
143,ODFL,Trucking,77.3,33.1,-6.0,-8.9,-4.4,10.0,10.9,-6.7,-25.9,-36.0,-18.4,77.3,254.8,-15.5,1.7,182.2,79.82435963676396,220.3,130.0,134.0,83.04,196.44,-5,-79.37564036323603,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
144,491010.KS,Infrastructure,97.1,100.0,13.2,18.4,28.1,40.3,69.1,,,,,97.1,68.0,-15.5,1.7,10.8,0.5,115.7,246.0,119.0,17.5,197.3,27,0.0,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
145,MSCI,Financial Index & Analytics,59.8,22.9,-1.3,-1.8,-3.8,-3.5,-7.2,-13.2,-24.1,-39.6,-39.7,59.8,285.4,-7.2,1.3,339.8,171.6570317161648,202.8,143.0,150.0,93.78,197.58,-1,-107.8429682838352,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
146,VLO,Oil & Gas Refining & Marketing,105.2,75.3,-7.8,-10.0,3.5,15.7,34.1,38.1,34.4,59.2,102.5,105.2,167.2,-81.9,1.5,37.7,2.1281611668351928e-09,248.9,111.0,116.0,26.23,200.03,-1,-5.699999997871839,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
147,PCAR,Farm & Heavy Construction Machinery,33.1,48.9,-5.5,-9.0,-11.7,-4.2,-0.1,-4.7,-8.5,13.9,21.7,33.1,112.5,-42.1,1.4,79.4,28.684543963843876,176.0,168.0,174.0,54.22,200.22,14,-7.515456036156127,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
148,NUE,Steel,104.1,70.5,-1.2,8.8,15.3,24.5,39.5,34.6,15.5,14.7,85.2,104.1,169.7,-51.6,1.6,19.8,12.012307528464586,247.0,112.0,117.0,65.95,203.15,24,-2.3876924715354146,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
149,ALNY,Biotechnology,8.4,24.2,-1.5,-11.6,-14.8,-25.3,-29.7,-17.5,-12.4,-14.6,-6.9,8.4,206.0,-54.2,1.4,365.3,1.6189782990226484,151.4,191.0,197.0,50.89,204.49,-18,-127.58102170097735,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
150,RJF,Investment Banking & Brokerage,32.1,47.4,0.7,-0.3,-3.4,-4.6,-10.0,-11.2,-10.2,-9.2,16.9,32.1,106.2,-34.2,1.2,130.2,134.67545768325922,175.8,169.0,175.0,79.78,206.58,18,70.87545768325923,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,
151,TJX,Apparel Retail,38.4,67.2,-5.8,-9.4,-7.9,-5.7,-3.4,0.3,3.7,21.5,25.9,38.4,77.3,-40.2,1.2,64.9,1.5289397475204237e-08,182.2,163.0,170.0,15.3,207.7,-3,-14.399999984710602,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
152,AJG,Insurance Brokers,-18.8,2.6,2.0,-11.4,-16.4,-20.8,-36.1,-47.5,-56.6,-57.8,-50.5,-18.8,215.4,-24.8,1.8,0.0,5000.0,124.1,226.0,243.0,81.16,213.16,4,-8763.9,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
153,HIG,Insurance - Diversified,27.3,61.6,-7.6,-8.5,-9.0,-8.0,-10.9,-10.6,-3.3,7.1,26.9,27.3,77.8,-52.8,1.2,84.0,0.14153433277645838,170.2,172.0,178.0,42.78,215.38,4,-23.25846566722354,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
154,COR,Biotechnology,53.6,34.8,-23.6,-24.3,-30.1,-31.2,-31.4,-26.9,-28.2,-11.5,21.9,53.6,218.4,-33.7,1.2,434.0,7.394623051225116e-06,196.6,146.0,152.0,54.78,215.38,-50,-84.79999260537694,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
155,PKG,Packaging & Containers,22.6,46.0,2.4,-2.5,-4.3,-0.0,-1.8,-8.0,-5.7,2.4,13.9,22.6,85.1,-30.1,1.2,65.7,46.48264056653824,165.6,175.0,181.0,74.22,220.42,29,-3.717359433461766,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,
156,SYF,Consumer Finance,41.2,62.9,-3.9,-2.3,-1.0,-5.2,-3.1,4.6,26.1,32.0,49.1,41.2,104.4,-64.4,1.2,77.4,1.7233465215161488e-06,185.0,159.0,167.0,34.73,220.73,-4,-14.899998276653479,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
157,AMP,Asset Management,70.7,39.2,-3.8,-4.9,-9.3,-8.9,-17.5,-25.8,-27.5,-20.3,17.1,70.7,218.6,-24.3,1.3,340.6,0.016710018840159126,213.7,133.0,137.0,75.33,220.73,-33,-189.08328998115982,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
158,ABBV,Biotechnology,41.6,47.5,-6.5,-10.4,-13.7,-13.9,-14.3,-15.0,-14.7,-10.2,11.3,41.6,115.5,-24.8,1.2,160.5,3.400506426288685e-05,184.6,160.0,166.0,45.89,222.69,-18,-56.899965994935734,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,
159,FAST,Industrial Distribution,42.4,46.5,-5.3,-9.6,-8.2,-3.5,-10.4,-6.0,-6.6,-3.2,4.4,42.4,108.3,-24.4,1.4,129.8,0.09365406711262322,185.4,158.0,165.0,57.33,222.93,-5,-44.306345932887375,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
160,NDAQ,Financial Exchanges,17.6,33.6,-11.8,-5.6,-7.5,-7.9,-11.4,-6.6,-1.4,-10.6,-4.9,17.6,76.6,-11.7,1.4,126.2,4.503489891934756,160.5,183.0,189.0,62.33,223.13,6,-28.396510108065243,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
161,NOW,Software,-39.6,3.0,0.5,-10.3,-16.5,-31.4,-49.5,-63.1,-72.8,-82.0,-94.7,-39.6,347.6,-50.9,1.6,0.0,5000.0,103.4,270.0,291.0,73.18,223.58,6,-3598.6000000000004,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,
162,RSG,Environmental Services,15.4,15.3,-6.3,-12.1,-13.7,-12.7,-22.9,-27.6,-30.0,-24.1,-15.3,15.4,149.9,-8.6,1.6,548.4,1.6442274792761134e-11,158.4,184.0,190.0,46.44,227.44,-57,-303.89999999998355,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
163,AZO,Auto Parts,45.4,48.4,-3.4,-5.2,-8.0,-9.0,-18.1,-19.0,-23.8,-17.3,4.3,45.4,146.3,-48.7,1.2,197.6,0.056890740773680226,188.4,156.0,161.0,70.89,231.09,-12,-83.84310925922632,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
164,Q,Technology,43.1,100.0,6.1,43.7,45.6,,,,,,,43.1,46.3,-16.0,1.7,5.3,5.3,43.4,421.0,164.0,17.5,231.1,38,0.0,,,,,,,,
